fare,from_location,from_station,leaving_date,leaving_time,to_location,to_station,transfers,travelers
66,Sacramento,Sacramento Valley Station,3/6/2019,13:30,Las Vegas,Union Plaza,1,
69,Sacramento,Sacramento Valley Station,3/6/2019,19:40,Las Vegas,Union Plaza,1,
83,San Diego,Santa Fe Depot,3/4/2019,7:40,Sacramento,Sacramento Valley Station,1,
62,San Diego,Santa Fe Depot,3/4/2019,8:30,Sacramento,Sacramento Valley Station,1,
72,San Diego,Santa Fe Depot,3/4/2019,9:50,Sacramento,Sacramento Valley Station,1,
60,San Diego,Santa Fe Depot,3/4/2019,10:00,Sacramento,Sacramento Valley Station,1,
71,San Diego,Santa Fe Depot,3/4/2019,11:40,Sacramento,Sacramento Valley Station,1,
71,San Diego,Santa Fe Depot,3/4/2019,14:00,Sacramento,Sacramento Valley Station,1,
74,Long Beach,Downtown Station,3/12/2019,6:50,Sacramento,Sacramento Valley Station,1,
74,Long Beach,Downtown Station,3/12/2019,7:00,Sacramento,Sacramento Valley Station,1,
74,Long Beach,Downtown Station,3/12/2019,8:30,Sacramento,Sacramento Valley Station,1,
70,Long Beach,Downtown Station,3/12/2019,10:20,Sacramento,Sacramento Valley Station,1,
72,Long Beach,Downtown Station,3/12/2019,10:30,Sacramento,Sacramento Valley Station,1,
61,Long Beach,Downtown Station,3/12/2019,10:40,Sacramento,Sacramento Valley Station,1,
60,Long Beach,Downtown Station,3/12/2019,13:40,Sacramento,Sacramento Valley Station,1,
61,Long Beach,Downtown Station,3/12/2019,13:50,Sacramento,Sacramento Valley Station,1,
61,Long Beach,Downtown Station,3/12/2019,15:20,Sacramento,Sacramento Valley Station,1,
71,Sacramento,Sacramento Valley Station,3/13/2019,7:40,Long Beach,Downtown Station,1,
70,Sacramento,Sacramento Valley Station,3/13/2019,8:30,Long Beach,Downtown Station,1,
67,Sacramento,Sacramento Valley Station,3/13/2019,11:00,Long Beach,Downtown Station,1,
69,Sacramento,Sacramento Valley Station,3/13/2019,13:00,Long Beach,Downtown Station,1,
68,Sacramento,Sacramento Valley Station,3/13/2019,13:20,Long Beach,Downtown Station,1,
61,Sacramento,Sacramento Valley Station,3/13/2019,13:30,Long Beach,Downtown Station,1,
60,Sacramento,Sacramento Valley Station,3/13/2019,19:50,Long Beach,Downtown Station,1,
53,San Francisco,Salesforce Transit Center,3/6/2019,7:50,Long Beach,Downtown Station,0,
51,San Francisco,Salesforce Transit Center,3/6/2019,8:50,Long Beach,Downtown Station,0,
42,San Francisco,Salesforce Transit Center,3/6/2019,9:10,Long Beach,Downtown Station,0,
54,San Francisco,Salesforce Transit Center,3/6/2019,10:30,Long Beach,Downtown Station,0,
40,San Francisco,Salesforce Transit Center,3/6/2019,15:20,Long Beach,Downtown Station,0,
51,San Francisco,Salesforce Transit Center,3/6/2019,16:30,Long Beach,Downtown Station,0,
39,San Francisco,Salesforce Transit Center,3/6/2019,17:00,Long Beach,Downtown Station,0,
76,Las Vegas,Union Plaza,3/2/2019,7:20,Sacramento,Sacramento Valley Station,1,
70,Las Vegas,Union Plaza,3/2/2019,7:50,Sacramento,Sacramento Valley Station,1,
77,Las Vegas,Union Plaza,3/2/2019,10:50,Sacramento,Sacramento Valley Station,1,
77,Las Vegas,Union Plaza,3/2/2019,12:50,Sacramento,Sacramento Valley Station,1,
50,Los Angeles,Union Station,3/13/2019,11:20,Sacramento,Sacramento Valley Station,0,
45,Los Angeles,Union Station,3/13/2019,12:20,Sacramento,Sacramento Valley Station,0,
46,Los Angeles,Union Station,3/13/2019,15:30,Sacramento,Sacramento Valley Station,0,
48,Long Beach,Downtown Station,3/4/2019,6:50,San Francisco,Salesforce Transit Center,0,
49,Long Beach,Downtown Station,3/4/2019,7:00,San Francisco,Salesforce Transit Center,0,
52,Long Beach,Downtown Station,3/4/2019,8:30,San Francisco,Salesforce Transit Center,0,
45,Long Beach,Downtown Station,3/4/2019,10:20,San Francisco,Salesforce Transit Center,0,
46,Long Beach,Downtown Station,3/4/2019,10:30,San Francisco,Salesforce Transit Center,0,
50,Long Beach,Downtown Station,3/4/2019,19:00,San Francisco,Salesforce Transit Center,0,
53,Long Beach,Downtown Station,3/4/2019,19:30,San Francisco,Salesforce Transit Center,0,
34,Long Beach,Downtown Station,3/7/2019,11:10,Fresno,Fresno Station,0,
36,Long Beach,Downtown Station,3/7/2019,13:50,Fresno,Fresno Station,0,
45,Long Beach,Downtown Station,3/7/2019,14:50,Fresno,Fresno Station,0,
44,Long Beach,Downtown Station,3/7/2019,15:20,Fresno,Fresno Station,0,
40,Long Beach,Downtown Station,3/7/2019,16:10,Fresno,Fresno Station,0,
38,Long Beach,Downtown Station,3/7/2019,19:50,Fresno,Fresno Station,0,
25,Washington,Union Station,3/14/2019,15:30,Philadelphia,Intercity Terminal,0,
29,Washington,Union Station,3/14/2019,17:40,Philadelphia,Intercity Terminal,0,
67,Sacramento,Sacramento Valley Station,3/13/2019,7:40,Anaheim,Anaheim Intermodal Center,1,
68,Sacramento,Sacramento Valley Station,3/13/2019,8:30,Anaheim,Anaheim Intermodal Center,1,
62,Sacramento,Sacramento Valley Station,3/13/2019,11:00,Anaheim,Anaheim Intermodal Center,1,
75,Sacramento,Sacramento Valley Station,3/13/2019,12:50,Anaheim,Anaheim Intermodal Center,1,
73,Sacramento,Sacramento Valley Station,3/13/2019,13:00,Anaheim,Anaheim Intermodal Center,1,
62,Sacramento,Sacramento Valley Station,3/13/2019,13:30,Anaheim,Anaheim Intermodal Center,1,
55,Sacramento,Sacramento Valley Station,3/13/2019,18:50,Anaheim,Anaheim Intermodal Center,1,
61,Sacramento,Sacramento Valley Station,3/13/2019,19:50,Anaheim,Anaheim Intermodal Center,1,
22,San Francisco,Salesforce Transit Center,3/1/2019,7:20,Sacramento,Sacramento Valley Station,0,
25,San Francisco,Salesforce Transit Center,3/1/2019,9:40,Sacramento,Sacramento Valley Station,0,
24,San Francisco,Salesforce Transit Center,3/1/2019,10:00,Sacramento,Sacramento Valley Station,0,
20,San Francisco,Salesforce Transit Center,3/1/2019,11:40,Sacramento,Sacramento Valley Station,0,
21,San Francisco,Salesforce Transit Center,3/1/2019,12:30,Sacramento,Sacramento Valley Station,0,
24,San Francisco,Salesforce Transit Center,3/1/2019,13:20,Sacramento,Sacramento Valley Station,0,
23,San Francisco,Salesforce Transit Center,3/1/2019,14:10,Sacramento,Sacramento Valley Station,0,
25,San Francisco,Salesforce Transit Center,3/1/2019,16:40,Sacramento,Sacramento Valley Station,0,
24,San Francisco,Salesforce Transit Center,3/1/2019,17:30,Sacramento,Sacramento Valley Station,0,
23,San Francisco,Salesforce Transit Center,3/1/2019,18:10,Sacramento,Sacramento Valley Station,0,
25,San Francisco,Salesforce Transit Center,3/2/2019,7:20,Sacramento,Sacramento Valley Station,0,
26,San Francisco,Salesforce Transit Center,3/2/2019,9:40,Sacramento,Sacramento Valley Station,0,
20,San Francisco,Salesforce Transit Center,3/2/2019,10:00,Sacramento,Sacramento Valley Station,0,
23,San Francisco,Salesforce Transit Center,3/2/2019,11:40,Sacramento,Sacramento Valley Station,0,
26,San Francisco,Salesforce Transit Center,3/2/2019,12:30,Sacramento,Sacramento Valley Station,0,
24,San Francisco,Salesforce Transit Center,3/2/2019,13:20,Sacramento,Sacramento Valley Station,0,
25,San Francisco,Salesforce Transit Center,3/2/2019,14:10,Sacramento,Sacramento Valley Station,0,
20,San Francisco,Salesforce Transit Center,3/2/2019,16:40,Sacramento,Sacramento Valley Station,0,
26,San Francisco,Salesforce Transit Center,3/2/2019,17:30,Sacramento,Sacramento Valley Station,0,
41,San Diego,Santa Fe Depot,3/2/2019,8:50,Fresno,Fresno Station,0,
46,San Diego,Santa Fe Depot,3/2/2019,10:30,Fresno,Fresno Station,0,
50,San Diego,Santa Fe Depot,3/2/2019,13:30,Fresno,Fresno Station,0,
46,San Diego,Santa Fe Depot,3/2/2019,13:40,Fresno,Fresno Station,0,
46,San Diego,Santa Fe Depot,3/2/2019,17:20,Fresno,Fresno Station,0,
42,San Diego,Santa Fe Depot,3/2/2019,19:50,Fresno,Fresno Station,0,
69,Sacramento,Sacramento Valley Station,3/5/2019,7:40,Long Beach,Downtown Station,1,
63,Sacramento,Sacramento Valley Station,3/5/2019,8:30,Long Beach,Downtown Station,1,
66,Sacramento,Sacramento Valley Station,3/5/2019,11:00,Long Beach,Downtown Station,1,
69,Sacramento,Sacramento Valley Station,3/5/2019,13:00,Long Beach,Downtown Station,1,
69,Sacramento,Sacramento Valley Station,3/5/2019,13:20,Long Beach,Downtown Station,1,
67,Sacramento,Sacramento Valley Station,3/5/2019,13:30,Long Beach,Downtown Station,1,
71,Sacramento,Sacramento Valley Station,3/5/2019,19:50,Long Beach,Downtown Station,1,
9,Los Angeles,Union Station,3/14/2019,12:50,Long Beach,Downtown Station,0,
29,Sacramento,Sacramento Valley Station,3/2/2019,7:30,Fresno,Fresno Station,0,
31,Sacramento,Sacramento Valley Station,3/2/2019,10:40,Fresno,Fresno Station,0,
35,Sacramento,Sacramento Valley Station,3/2/2019,11:00,Fresno,Fresno Station,0,
33,Sacramento,Sacramento Valley Station,3/2/2019,13:30,Fresno,Fresno Station,0,
33,Sacramento,Sacramento Valley Station,3/2/2019,18:40,Fresno,Fresno Station,0,
33,Sacramento,Sacramento Valley Station,3/2/2019,19:50,Fresno,Fresno Station,0,
63,Sacramento,Sacramento Valley Station,3/7/2019,7:30,Las Vegas,Union Plaza,1,
68,Sacramento,Sacramento Valley Station,3/7/2019,10:20,Las Vegas,Union Plaza,1,
71,Sacramento,Sacramento Valley Station,3/7/2019,10:40,Las Vegas,Union Plaza,1,
69,Sacramento,Sacramento Valley Station,3/7/2019,10:50,Las Vegas,Union Plaza,1,
75,Sacramento,Sacramento Valley Station,3/7/2019,11:00,Las Vegas,Union Plaza,1,
73,Sacramento,Sacramento Valley Station,3/7/2019,12:50,Las Vegas,Union Plaza,1,
72,Sacramento,Sacramento Valley Station,3/7/2019,13:00,Las Vegas,Union Plaza,1,
69,Sacramento,Sacramento Valley Station,3/7/2019,13:20,Las Vegas,Union Plaza,1,
69,Sacramento,Sacramento Valley Station,3/7/2019,13:30,Las Vegas,Union Plaza,1,
78,Sacramento,Sacramento Valley Station,3/7/2019,19:40,Las Vegas,Union Plaza,1,
30,Portland,Portland Bus Station,3/11/2019,8:40,Seattle,King Street Station,0,
34,Portland,Portland Bus Station,3/11/2019,9:30,Seattle,King Street Station,0,
29,Portland,Portland Bus Station,3/11/2019,10:10,Seattle,King Street Station,0,
33,Portland,Portland Bus Station,3/11/2019,11:00,Seattle,King Street Station,0,
30,Portland,Portland Bus Station,3/11/2019,12:40,Seattle,King Street Station,0,
30,Portland,Portland Bus Station,3/11/2019,13:30,Seattle,King Street Station,0,
28,Portland,Portland Bus Station,3/11/2019,17:40,Seattle,King Street Station,0,
35,Portland,Portland Bus Station,3/11/2019,17:50,Seattle,King Street Station,0,
49,San Francisco,Salesforce Transit Center,3/13/2019,9:20,Anaheim,Anaheim Intermodal Center,0,
43,San Francisco,Salesforce Transit Center,3/13/2019,11:00,Anaheim,Anaheim Intermodal Center,0,
48,San Francisco,Salesforce Transit Center,3/13/2019,11:40,Anaheim,Anaheim Intermodal Center,0,
55,San Francisco,Salesforce Transit Center,3/13/2019,15:10,Anaheim,Anaheim Intermodal Center,0,
57,San Francisco,Salesforce Transit Center,3/13/2019,17:50,Anaheim,Anaheim Intermodal Center,0,
45,San Francisco,Salesforce Transit Center,3/13/2019,18:20,Anaheim,Anaheim Intermodal Center,0,
47,San Francisco,Salesforce Transit Center,3/13/2019,18:50,Anaheim,Anaheim Intermodal Center,0,
84,Las Vegas,Union Plaza,3/3/2019,7:20,Sacramento,Sacramento Valley Station,1,
61,Las Vegas,Union Plaza,3/3/2019,7:50,Sacramento,Sacramento Valley Station,1,
69,Las Vegas,Union Plaza,3/3/2019,10:50,Sacramento,Sacramento Valley Station,1,
71,Las Vegas,Union Plaza,3/3/2019,12:50,Sacramento,Sacramento Valley Station,1,
41,Las Vegas,Union Plaza,3/3/2019,7:10,Fresno,Fresno Station,0,
37,Las Vegas,Union Plaza,3/3/2019,7:50,Fresno,Fresno Station,0,
40,Las Vegas,Union Plaza,3/3/2019,11:20,Fresno,Fresno Station,0,
37,Las Vegas,Union Plaza,3/3/2019,12:20,Fresno,Fresno Station,0,
45,Las Vegas,Union Plaza,3/3/2019,14:00,Fresno,Fresno Station,0,
45,Las Vegas,Union Plaza,3/3/2019,14:10,Fresno,Fresno Station,0,
37,Las Vegas,Union Plaza,3/3/2019,14:50,Fresno,Fresno Station,0,
40,Las Vegas,Union Plaza,3/3/2019,15:40,Fresno,Fresno Station,0,
46,Las Vegas,Union Plaza,3/3/2019,16:00,Fresno,Fresno Station,0,
23,Anaheim,Anaheim Intermodal Center,3/9/2019,6:00,San Diego,Santa Fe Depot,0,
24,Anaheim,Anaheim Intermodal Center,3/9/2019,7:30,San Diego,Santa Fe Depot,0,
21,Anaheim,Anaheim Intermodal Center,3/9/2019,9:20,San Diego,Santa Fe Depot,0,
23,Anaheim,Anaheim Intermodal Center,3/9/2019,9:40,San Diego,Santa Fe Depot,0,
21,Anaheim,Anaheim Intermodal Center,3/9/2019,14:20,San Diego,Santa Fe Depot,0,
23,Anaheim,Anaheim Intermodal Center,3/9/2019,14:50,San Diego,Santa Fe Depot,0,
20,Anaheim,Anaheim Intermodal Center,3/9/2019,17:50,San Diego,Santa Fe Depot,0,
23,Anaheim,Anaheim Intermodal Center,3/9/2019,19:10,San Diego,Santa Fe Depot,0,
23,Anaheim,Anaheim Intermodal Center,3/9/2019,19:40,San Diego,Santa Fe Depot,0,
39,Los Angeles,Union Station,3/10/2019,7:30,Fresno,Fresno Station,0,
36,Los Angeles,Union Station,3/10/2019,10:40,Fresno,Fresno Station,0,
36,Los Angeles,Union Station,3/10/2019,12:40,Fresno,Fresno Station,0,
43,Los Angeles,Union Station,3/10/2019,13:10,Fresno,Fresno Station,0,
34,Los Angeles,Union Station,3/10/2019,15:30,Fresno,Fresno Station,0,
36,Los Angeles,Union Station,3/10/2019,17:30,Fresno,Fresno Station,0,
30,Los Angeles,Union Station,3/10/2019,17:40,Fresno,Fresno Station,0,
41,Los Angeles,Union Station,3/10/2019,18:10,Fresno,Fresno Station,0,
39,Los Angeles,Union Station,3/10/2019,19:20,Fresno,Fresno Station,0,
21,Los Angeles,Union Station,3/9/2019,7:40,San Diego,Santa Fe Depot,0,
28,Los Angeles,Union Station,3/9/2019,7:50,San Diego,Santa Fe Depot,0,
26,Los Angeles,Union Station,3/9/2019,9:20,San Diego,Santa Fe Depot,0,
27,Los Angeles,Union Station,3/9/2019,10:50,San Diego,Santa Fe Depot,0,
28,Los Angeles,Union Station,3/9/2019,11:20,San Diego,Santa Fe Depot,0,
28,Los Angeles,Union Station,3/9/2019,14:20,San Diego,Santa Fe Depot,0,
26,Los Angeles,Union Station,3/9/2019,15:00,San Diego,Santa Fe Depot,0,
29,Los Angeles,Union Station,3/9/2019,16:40,San Diego,Santa Fe Depot,0,
26,Los Angeles,Union Station,3/9/2019,16:50,San Diego,Santa Fe Depot,0,
25,Los Angeles,Union Station,3/9/2019,18:10,San Diego,Santa Fe Depot,0,
25,San Diego,Santa Fe Depot,3/4/2019,6:10,Los Angeles,Union Station,0,
31,San Diego,Santa Fe Depot,3/4/2019,6:50,Los Angeles,Union Station,0,
27,San Diego,Santa Fe Depot,3/4/2019,8:30,Los Angeles,Union Station,0,
27,San Diego,Santa Fe Depot,3/4/2019,9:50,Los Angeles,Union Station,0,
27,San Diego,Santa Fe Depot,3/4/2019,10:00,Los Angeles,Union Station,0,
31,San Diego,Santa Fe Depot,3/4/2019,12:40,Los Angeles,Union Station,0,
25,San Diego,Santa Fe Depot,3/4/2019,12:50,Los Angeles,Union Station,0,
28,San Diego,Santa Fe Depot,3/4/2019,13:30,Los Angeles,Union Station,0,
25,San Diego,Santa Fe Depot,3/4/2019,14:10,Los Angeles,Union Station,0,
25,San Diego,Santa Fe Depot,3/4/2019,16:30,Los Angeles,Union Station,0,
40,Las Vegas,Union Plaza,3/14/2019,7:20,Los Angeles,Union Station,0,
42,Las Vegas,Union Plaza,3/14/2019,10:20,Los Angeles,Union Station,0,
39,Las Vegas,Union Plaza,3/14/2019,11:50,Los Angeles,Union Station,0,
39,Las Vegas,Union Plaza,3/14/2019,17:00,Los Angeles,Union Station,0,
37,Las Vegas,Union Plaza,3/5/2019,7:20,Los Angeles,Union Station,0,
35,Las Vegas,Union Plaza,3/5/2019,10:20,Los Angeles,Union Station,0,
35,Las Vegas,Union Plaza,3/5/2019,11:50,Los Angeles,Union Station,0,
34,Las Vegas,Union Plaza,3/5/2019,17:00,Los Angeles,Union Station,0,
11,Los Angeles,Union Station,3/10/2019,6:30,Long Beach,Downtown Station,0,
10,Los Angeles,Union Station,3/10/2019,6:40,Long Beach,Downtown Station,0,
12,Los Angeles,Union Station,3/10/2019,7:00,Long Beach,Downtown Station,0,
12,Los Angeles,Union Station,3/10/2019,7:40,Long Beach,Downtown Station,0,
13,Los Angeles,Union Station,3/10/2019,9:00,Long Beach,Downtown Station,0,
11,Los Angeles,Union Station,3/10/2019,10:40,Long Beach,Downtown Station,0,
12,Los Angeles,Union Station,3/10/2019,10:50,Long Beach,Downtown Station,0,
12,Los Angeles,Union Station,3/10/2019,11:00,Long Beach,Downtown Station,0,
12,Los Angeles,Union Station,3/10/2019,11:50,Long Beach,Downtown Station,0,
12,Los Angeles,Union Station,3/10/2019,12:50,Long Beach,Downtown Station,0,
13,Los Angeles,Union Station,3/11/2019,7:00,Anaheim,Anaheim Intermodal Center,0,
13,Los Angeles,Union Station,3/11/2019,11:10,Anaheim,Anaheim Intermodal Center,0,
13,Los Angeles,Union Station,3/11/2019,13:30,Anaheim,Anaheim Intermodal Center,0,
11,Los Angeles,Union Station,3/11/2019,13:50,Anaheim,Anaheim Intermodal Center,0,
12,Los Angeles,Union Station,3/11/2019,15:00,Anaheim,Anaheim Intermodal Center,0,
12,Los Angeles,Union Station,3/11/2019,15:40,Anaheim,Anaheim Intermodal Center,0,
14,Los Angeles,Union Station,3/11/2019,15:50,Anaheim,Anaheim Intermodal Center,0,
11,Los Angeles,Union Station,3/11/2019,17:30,Anaheim,Anaheim Intermodal Center,0,
13,Los Angeles,Union Station,3/11/2019,18:30,Anaheim,Anaheim Intermodal Center,0,
13,Los Angeles,Union Station,3/11/2019,19:10,Anaheim,Anaheim Intermodal Center,0,
32,Long Beach,Downtown Station,3/1/2019,11:10,Fresno,Fresno Station,0,
34,Long Beach,Downtown Station,3/1/2019,13:50,Fresno,Fresno Station,0,
36,Long Beach,Downtown Station,3/1/2019,14:50,Fresno,Fresno Station,0,
40,Long Beach,Downtown Station,3/1/2019,15:20,Fresno,Fresno Station,0,
33,Long Beach,Downtown Station,3/1/2019,16:10,Fresno,Fresno Station,0,
45,Long Beach,Downtown Station,3/1/2019,19:50,Fresno,Fresno Station,0,
14,Los Angeles,Union Station,3/1/2019,18:30,Anaheim,Anaheim Intermodal Center,0,
11,Anaheim,Anaheim Intermodal Center,3/10/2019,18:00,Los Angeles,Union Station,0,
73,Sacramento,Sacramento Valley Station,3/2/2019,19:50,San Diego,Santa Fe Depot,1,
37,Los Angeles,Union Station,3/10/2019,12:30,Las Vegas,Union Plaza,0,
33,Fresno,Fresno Station,3/6/2019,13:00,Los Angeles,Union Station,0,
22,San Diego,Santa Fe Depot,3/9/2019,18:00,Anaheim,Anaheim Intermodal Center,0,
29,Sacramento,Sacramento Valley Station,3/11/2019,7:30,Fresno,Fresno Station,0,
39,Fresno,Fresno Station,3/4/2019,11:20,San Francisco,Salesforce Transit Center,0,
43,Fresno,Fresno Station,3/11/2019,8:50,Las Vegas,Union Plaza,0,
69,Anaheim,Anaheim Intermodal Center,3/3/2019,16:40,Sacramento,Sacramento Valley Station,1,
25,Los Angeles,Union Station,3/10/2019,7:50,San Diego,Santa Fe Depot,0,
31,San Francisco,Salesforce Transit Center,3/5/2019,10:20,Fresno,Fresno Station,0,
35,Fresno,Fresno Station,3/4/2019,13:00,Los Angeles,Union Station,0,
22,San Francisco,Salesforce Transit Center,3/4/2019,19:30,Sacramento,Sacramento Valley Station,0,
39,Fresno,Fresno Station,3/5/2019,18:00,Anaheim,Anaheim Intermodal Center,0,
29,San Francisco,Salesforce Transit Center,3/3/2019,16:30,Fresno,Fresno Station,0,
22,New York,Port Authority Station,3/10/2019,11:30,Philadelphia,Intercity Terminal,0,
28,San Diego,Santa Fe Depot,3/7/2019,6:50,Los Angeles,Union Station,0,
33,San Francisco,Salesforce Transit Center,3/9/2019,12:20,Fresno,Fresno Station,0,
35,Fresno,Fresno Station,3/13/2019,13:30,Los Angeles,Union Station,0,
33,Sacramento,Sacramento Valley Station,3/12/2019,10:40,Fresno,Fresno Station,0,
47,Vancouver,Pacific Central Station,3/3/2019,9:20,Portland,Portland Bus Station,0,
37,Fresno,Fresno Station,3/9/2019,17:10,Long Beach,Downtown Station,0,
23,Long Beach,Downtown Station,3/9/2019,11:30,San Diego,Santa Fe Depot,0,
42,Las Vegas,Union Plaza,3/14/2019,12:20,Fresno,Fresno Station,0,
12,Los Angeles,Union Station,3/1/2019,15:10,Long Beach,Downtown Station,0,
24,San Diego,Santa Fe Depot,3/7/2019,19:00,Los Angeles,Union Station,0,
40,San Diego,Santa Fe Depot,3/13/2019,10:30,Fresno,Fresno Station,0,
56,Sacramento,Sacramento Valley Station,3/4/2019,13:00,Anaheim,Anaheim Intermodal Center,1,
66,Sacramento,Sacramento Valley Station,3/4/2019,19:40,Las Vegas,Union Plaza,1,
26,San Diego,Santa Fe Depot,3/8/2019,8:20,Long Beach,Downtown Station,0,
30,San Francisco,Salesforce Transit Center,3/12/2019,12:20,Fresno,Fresno Station,0,
49,San Francisco,Salesforce Transit Center,3/10/2019,9:20,Anaheim,Anaheim Intermodal Center,0,
21,Sacramento,Sacramento Valley Station,3/2/2019,18:00,San Francisco,Salesforce Transit Center,0,
