category,departure_date,departure_time,from_city,from_station,num_passengers,price,to_city,to_station,additional_luggage
direct,3/8/2019,16:00,San Diego,El Cajon Bus Stop,,27,Los Angeles,North Hollywood Station,
direct,3/8/2019,16:10,San Diego,El Cajon Bus Stop,,28,Los Angeles,North Hollywood Station,
direct,3/8/2019,16:40,San Diego,El Cajon Bus Stop,,22,Los Angeles,North Hollywood Station,
direct,3/8/2019,17:10,San Diego,El Cajon Bus Stop,,26,Los Angeles,North Hollywood Station,
direct,3/8/2019,17:20,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/8/2019,17:30,San Diego,El Cajon Bus Stop,,30,Los Angeles,North Hollywood Station,
direct,3/8/2019,18:10,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,
direct,3/8/2019,9:10,San Diego,El Cajon Bus Stop,,25,Los Angeles,North Hollywood Station,FALSE
direct,3/4/2019,7:50,San Francisco,Transbay Terminal,,48,Las Vegas,Union Plaza,
direct,3/4/2019,9:30,San Francisco,Transbay Terminal,,57,Las Vegas,Union Plaza,
direct,3/4/2019,13:30,San Francisco,Transbay Terminal,,52,Las Vegas,Union Plaza,
direct,3/4/2019,15:30,San Francisco,Transbay Terminal,,51,Las Vegas,Union Plaza,
direct,3/4/2019,17:40,San Francisco,Transbay Terminal,,46,Las Vegas,Union Plaza,
direct,3/4/2019,19:00,San Francisco,Transbay Terminal,,48,Las Vegas,Union Plaza,
direct,3/4/2019,7:50,San Francisco,Transbay Terminal,,48,Las Vegas,Union Plaza,FALSE
direct,3/3/2019,8:30,Washington,Silver Spring Bus Stop,,37,Philadelphia,10th and Filbert,TRUE
direct,3/7/2019,7:10,San Francisco,Transbay Terminal,,36,Fresno,2660 Tulare St,FALSE
direct,3/12/2019,7:40,Sacramento,65th Light Rail Station,,43,Los Angeles,North Hollywood Station,
direct,3/12/2019,9:40,Sacramento,65th Light Rail Station,,48,Los Angeles,North Hollywood Station,
direct,3/12/2019,13:20,Sacramento,65th Light Rail Station,,45,Los Angeles,North Hollywood Station,
direct,3/12/2019,9:40,Sacramento,65th Light Rail Station,,48,Los Angeles,North Hollywood Station,FALSE
direct,3/10/2019,7:50,San Francisco,Transbay Terminal,,44,Las Vegas,Union Plaza,
direct,3/10/2019,9:30,San Francisco,Transbay Terminal,,47,Las Vegas,Union Plaza,
direct,3/10/2019,13:30,San Francisco,Transbay Terminal,,57,Las Vegas,Union Plaza,
direct,3/10/2019,15:30,San Francisco,Transbay Terminal,,48,Las Vegas,Union Plaza,
direct,3/10/2019,17:40,San Francisco,Transbay Terminal,,57,Las Vegas,Union Plaza,
direct,3/10/2019,19:00,San Francisco,Transbay Terminal,,52,Las Vegas,Union Plaza,
direct,3/10/2019,7:50,San Francisco,Transbay Terminal,,44,Las Vegas,Union Plaza,FALSE
direct,3/13/2019,6:30,San Diego,El Cajon Bus Stop,,62,San Francisco,Transbay Terminal,
direct,3/13/2019,7:20,San Diego,El Cajon Bus Stop,,55,San Francisco,Transbay Terminal,
direct,3/13/2019,9:10,San Diego,El Cajon Bus Stop,,58,San Francisco,Transbay Terminal,
direct,3/13/2019,10:30,San Diego,El Cajon Bus Stop,,51,San Francisco,Transbay Terminal,
direct,3/13/2019,13:20,San Diego,El Cajon Bus Stop,,47,San Francisco,Transbay Terminal,
direct,3/13/2019,14:50,San Diego,El Cajon Bus Stop,,62,San Francisco,Transbay Terminal,
direct,3/13/2019,6:30,San Diego,El Cajon Bus Stop,,62,San Francisco,Transbay Terminal,FALSE
direct,3/3/2019,8:10,Long Beach,Downtown Station,,35,Fresno,2660 Tulare St,
direct,3/3/2019,11:20,Long Beach,Downtown Station,,33,Fresno,2660 Tulare St,
direct,3/3/2019,12:30,Long Beach,Downtown Station,,41,Fresno,2660 Tulare St,
direct,3/3/2019,12:50,Long Beach,Downtown Station,,40,Fresno,2660 Tulare St,
direct,3/3/2019,13:50,Long Beach,Downtown Station,,42,Fresno,2660 Tulare St,
direct,3/3/2019,7:00,San Francisco,Transbay Terminal,,33,Fresno,2660 Tulare St,
direct,3/3/2019,7:10,San Francisco,Transbay Terminal,,34,Fresno,2660 Tulare St,
direct,3/3/2019,8:20,San Francisco,Transbay Terminal,,38,Fresno,2660 Tulare St,
direct,3/3/2019,13:00,San Francisco,Transbay Terminal,,33,Fresno,2660 Tulare St,
direct,3/3/2019,15:20,San Francisco,Transbay Terminal,,29,Fresno,2660 Tulare St,
direct,3/3/2019,16:10,San Francisco,Transbay Terminal,,30,Fresno,2660 Tulare St,
direct,3/3/2019,18:20,San Francisco,Transbay Terminal,,32,Fresno,2660 Tulare St,
direct,3/3/2019,18:40,San Francisco,Transbay Terminal,,29,Fresno,2660 Tulare St,
direct,3/3/2019,19:30,San Francisco,Transbay Terminal,,34,Fresno,2660 Tulare St,
direct,3/3/2019,7:00,San Francisco,Transbay Terminal,,33,Fresno,2660 Tulare St,FALSE
direct,3/3/2019,7:10,Fresno,2660 Tulare St,,37,Las Vegas,Union Plaza,
direct,3/3/2019,7:40,Fresno,2660 Tulare St,,38,Las Vegas,Union Plaza,
direct,3/3/2019,10:50,Fresno,2660 Tulare St,,38,Las Vegas,Union Plaza,
direct,3/3/2019,12:20,Fresno,2660 Tulare St,,37,Las Vegas,Union Plaza,
direct,3/3/2019,12:30,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,
direct,3/3/2019,13:10,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,
direct,3/3/2019,15:20,Fresno,2660 Tulare St,,37,Las Vegas,Union Plaza,
direct,3/3/2019,15:50,Fresno,2660 Tulare St,,42,Las Vegas,Union Plaza,
direct,3/3/2019,18:00,Fresno,2660 Tulare St,,38,Las Vegas,Union Plaza,
direct,3/3/2019,18:10,Fresno,2660 Tulare St,,35,Las Vegas,Union Plaza,
direct,3/3/2019,7:10,Fresno,2660 Tulare St,,37,Las Vegas,Union Plaza,FALSE
direct,3/5/2019,7:50,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/5/2019,10:20,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/5/2019,11:50,Anaheim,Anaheim Bus Station,,11,Los Angeles,North Hollywood Station,
direct,3/5/2019,13:40,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/5/2019,14:00,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/5/2019,15:10,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/5/2019,16:00,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/5/2019,17:10,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/5/2019,17:20,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/5/2019,17:40,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/5/2019,10:20,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,FALSE
direct,3/6/2019,10:50,Fresno,2660 Tulare St,,30,San Francisco,Transbay Terminal,
direct,3/6/2019,12:40,Fresno,2660 Tulare St,,35,San Francisco,Transbay Terminal,
direct,3/6/2019,13:10,Fresno,2660 Tulare St,,35,San Francisco,Transbay Terminal,
direct,3/6/2019,13:30,Fresno,2660 Tulare St,,31,San Francisco,Transbay Terminal,
direct,3/6/2019,14:20,Fresno,2660 Tulare St,,34,San Francisco,Transbay Terminal,
direct,3/6/2019,14:40,Fresno,2660 Tulare St,,32,San Francisco,Transbay Terminal,
direct,3/6/2019,16:10,Fresno,2660 Tulare St,,31,San Francisco,Transbay Terminal,
direct,3/6/2019,19:40,Fresno,2660 Tulare St,,33,San Francisco,Transbay Terminal,
direct,3/5/2019,7:40,Vancouver,Pacific Central Station,,29,Seattle,Westlake Station,
direct,3/5/2019,9:10,Vancouver,Pacific Central Station,,27,Seattle,Westlake Station,
direct,3/5/2019,13:10,Vancouver,Pacific Central Station,,26,Seattle,Westlake Station,
direct,3/5/2019,13:40,Vancouver,Pacific Central Station,,26,Seattle,Westlake Station,
direct,3/5/2019,15:00,Vancouver,Pacific Central Station,,27,Seattle,Westlake Station,
direct,3/5/2019,15:20,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/5/2019,15:40,Vancouver,Pacific Central Station,,25,Seattle,Westlake Station,
direct,3/5/2019,16:10,Vancouver,Pacific Central Station,,31,Seattle,Westlake Station,
direct,3/5/2019,17:40,Vancouver,Pacific Central Station,,25,Seattle,Westlake Station,
direct,3/5/2019,18:20,Vancouver,Pacific Central Station,,30,Seattle,Westlake Station,
direct,3/1/2019,7:10,Vancouver,Pacific Central Station,,41,Portland,SW Arthur & 1st,
direct,3/1/2019,8:40,Vancouver,Pacific Central Station,,44,Portland,SW Arthur & 1st,
direct,3/1/2019,9:30,Vancouver,Pacific Central Station,,38,Portland,SW Arthur & 1st,
direct,3/1/2019,11:50,Vancouver,Pacific Central Station,,40,Portland,SW Arthur & 1st,
direct,3/1/2019,14:10,Vancouver,Pacific Central Station,,45,Portland,SW Arthur & 1st,
direct,3/1/2019,14:30,Vancouver,Pacific Central Station,,44,Portland,SW Arthur & 1st,
direct,3/1/2019,17:00,Vancouver,Pacific Central Station,,41,Portland,SW Arthur & 1st,
direct,3/1/2019,19:00,Vancouver,Pacific Central Station,,42,Portland,SW Arthur & 1st,
direct,3/5/2019,10:30,Los Angeles,North Hollywood Station,,51,Sacramento,65th Light Rail Station,
direct,3/5/2019,15:20,Los Angeles,North Hollywood Station,,42,Sacramento,65th Light Rail Station,
direct,3/5/2019,19:00,Los Angeles,North Hollywood Station,,47,Sacramento,65th Light Rail Station,
direct,3/2/2019,6:40,Las Vegas,Union Plaza,,56,San Francisco,Transbay Terminal,
direct,3/2/2019,11:30,Las Vegas,Union Plaza,,48,San Francisco,Transbay Terminal,
direct,3/2/2019,12:30,Las Vegas,Union Plaza,,52,San Francisco,Transbay Terminal,
direct,3/2/2019,13:00,Las Vegas,Union Plaza,,41,San Francisco,Transbay Terminal,
direct,3/2/2019,17:30,Las Vegas,Union Plaza,,51,San Francisco,Transbay Terminal,
direct,3/2/2019,18:50,Las Vegas,Union Plaza,,48,San Francisco,Transbay Terminal,
direct,3/6/2019,7:00,San Francisco,Transbay Terminal,,53,San Diego,El Cajon Bus Stop,
direct,3/6/2019,8:50,San Francisco,Transbay Terminal,,49,San Diego,El Cajon Bus Stop,
direct,3/6/2019,9:00,San Francisco,Transbay Terminal,,58,San Diego,El Cajon Bus Stop,
direct,3/6/2019,16:00,San Francisco,Transbay Terminal,,60,San Diego,El Cajon Bus Stop,
direct,3/6/2019,17:00,San Francisco,Transbay Terminal,,61,San Diego,El Cajon Bus Stop,
direct,3/6/2019,18:40,San Francisco,Transbay Terminal,,50,San Diego,El Cajon Bus Stop,
direct,3/3/2019,7:00,San Francisco,Transbay Terminal,,50,San Diego,El Cajon Bus Stop,
direct,3/3/2019,8:50,San Francisco,Transbay Terminal,,50,San Diego,El Cajon Bus Stop,
direct,3/3/2019,9:00,San Francisco,Transbay Terminal,,64,San Diego,El Cajon Bus Stop,
direct,3/3/2019,16:00,San Francisco,Transbay Terminal,,60,San Diego,El Cajon Bus Stop,
direct,3/3/2019,17:00,San Francisco,Transbay Terminal,,55,San Diego,El Cajon Bus Stop,
direct,3/4/2019,6:10,Seattle,Westlake Station,,29,Vancouver,Pacific Central Station,
direct,3/4/2019,7:20,Seattle,Westlake Station,,30,Vancouver,Pacific Central Station,
direct,3/4/2019,8:00,Seattle,Westlake Station,,31,Vancouver,Pacific Central Station,
direct,3/4/2019,8:50,Seattle,Westlake Station,,25,Vancouver,Pacific Central Station,
direct,3/4/2019,11:10,Seattle,Westlake Station,,28,Vancouver,Pacific Central Station,
direct,3/4/2019,12:00,Seattle,Westlake Station,,22,Vancouver,Pacific Central Station,
direct,3/4/2019,12:20,Seattle,Westlake Station,,26,Vancouver,Pacific Central Station,
direct,3/4/2019,15:20,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/4/2019,18:10,Seattle,Westlake Station,,27,Vancouver,Pacific Central Station,
direct,3/4/2019,18:20,Seattle,Westlake Station,,30,Vancouver,Pacific Central Station,
direct,3/5/2019,7:00,Portland,SW Arthur & 1st,,27,Seattle,Westlake Station,
direct,3/5/2019,11:20,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/5/2019,11:50,Portland,SW Arthur & 1st,,32,Seattle,Westlake Station,
direct,3/5/2019,12:20,Portland,SW Arthur & 1st,,29,Seattle,Westlake Station,
direct,3/5/2019,12:30,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/5/2019,12:40,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/5/2019,16:10,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/5/2019,17:30,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/5/2019,18:30,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,
direct,3/5/2019,19:00,Portland,SW Arthur & 1st,,28,Seattle,Westlake Station,
direct,3/1/2019,7:50,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,10:20,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,11:50,Anaheim,Anaheim Bus Station,,10,Los Angeles,North Hollywood Station,
direct,3/1/2019,13:40,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,14:00,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,15:10,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/1/2019,16:00,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:10,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:20,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,17:40,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
one-stop,3/5/2019,6:00,Las Vegas,Union Plaza,,70,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,6:40,Las Vegas,Union Plaza,,59,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,7:20,Las Vegas,Union Plaza,,58,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,9:00,Las Vegas,Union Plaza,,61,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,10:10,Las Vegas,Union Plaza,,58,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,12:10,Las Vegas,Union Plaza,,56,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,12:30,Las Vegas,Union Plaza,,58,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,6:30,San Diego,El Cajon Bus Stop,,63,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,6:50,San Diego,El Cajon Bus Stop,,60,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,7:20,San Diego,El Cajon Bus Stop,,66,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,9:10,San Diego,El Cajon Bus Stop,,62,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,10:30,San Diego,El Cajon Bus Stop,,59,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,11:30,San Diego,El Cajon Bus Stop,,62,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,11:50,San Diego,El Cajon Bus Stop,,66,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,14:20,San Diego,El Cajon Bus Stop,,55,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,16:00,San Diego,El Cajon Bus Stop,,60,Sacramento,65th Light Rail Station,
one-stop,3/5/2019,18:10,San Diego,El Cajon Bus Stop,,58,Sacramento,65th Light Rail Station,
direct,3/2/2019,7:50,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/2/2019,10:20,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/2/2019,11:50,Anaheim,Anaheim Bus Station,,13,Los Angeles,North Hollywood Station,
direct,3/2/2019,13:40,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/2/2019,14:00,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/2/2019,15:10,Anaheim,Anaheim Bus Station,,14,Los Angeles,North Hollywood Station,
direct,3/2/2019,16:00,Anaheim,Anaheim Bus Station,,10,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:10,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:20,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/2/2019,17:40,Anaheim,Anaheim Bus Station,,12,Los Angeles,North Hollywood Station,
direct,3/2/2019,7:50,San Francisco,Transbay Terminal,,52,Las Vegas,Union Plaza,
direct,3/2/2019,9:30,San Francisco,Transbay Terminal,,56,Las Vegas,Union Plaza,
direct,3/2/2019,13:30,San Francisco,Transbay Terminal,,44,Las Vegas,Union Plaza,
direct,3/2/2019,15:30,San Francisco,Transbay Terminal,,47,Las Vegas,Union Plaza,
direct,3/2/2019,17:40,San Francisco,Transbay Terminal,,55,Las Vegas,Union Plaza,
direct,3/2/2019,19:00,San Francisco,Transbay Terminal,,46,Las Vegas,Union Plaza,
direct,3/1/2019,6:00,Long Beach,Downtown Station,,13,Los Angeles,North Hollywood Station,
direct,3/1/2019,6:20,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/1/2019,6:50,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,8:10,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/1/2019,8:20,Long Beach,Downtown Station,,10,Los Angeles,North Hollywood Station,
direct,3/1/2019,9:40,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/1/2019,9:50,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/1/2019,11:00,Long Beach,Downtown Station,,11,Los Angeles,North Hollywood Station,
direct,3/1/2019,12:20,Long Beach,Downtown Station,,14,Los Angeles,North Hollywood Station,
direct,3/1/2019,13:00,Long Beach,Downtown Station,,12,Los Angeles,North Hollywood Station,
direct,3/4/2019,9:00,Philadelphia,10th and Filbert,,32,New York,Penn Station,TRUE
direct,3/11/2019,8:30,Washington,Silver Spring Bus Stop,,27,Philadelphia,10th and Filbert,
direct,3/11/2019,11:30,Washington,Silver Spring Bus Stop,,28,Philadelphia,10th and Filbert,
direct,3/11/2019,12:40,Washington,Silver Spring Bus Stop,,27,Philadelphia,10th and Filbert,
direct,3/11/2019,13:20,Washington,Silver Spring Bus Stop,,25,Philadelphia,10th and Filbert,
direct,3/11/2019,14:30,Washington,Silver Spring Bus Stop,,27,Philadelphia,10th and Filbert,
direct,3/11/2019,17:00,Washington,Silver Spring Bus Stop,,33,Philadelphia,10th and Filbert,
direct,3/11/2019,17:10,Washington,Silver Spring Bus Stop,,28,Philadelphia,10th and Filbert,
direct,3/11/2019,7:40,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/11/2019,7:50,New York,Penn Station,,20,Philadelphia,10th and Filbert,
direct,3/11/2019,8:50,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/11/2019,9:30,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/11/2019,16:30,New York,Penn Station,,25,Philadelphia,10th and Filbert,
direct,3/11/2019,17:20,New York,Penn Station,,23,Philadelphia,10th and Filbert,
direct,3/11/2019,19:40,New York,Penn Station,,21,Philadelphia,10th and Filbert,
direct,3/11/2019,7:50,New York,Penn Station,,20,Philadelphia,10th and Filbert,FALSE
direct,3/1/2019,9:00,Philadelphia,10th and Filbert,,31,New York,Penn Station,TRUE
direct,3/6/2019,9:00,Philadelphia,10th and Filbert,,22,New York,Penn Station,FALSE
direct,3/8/2019,6:20,Long Beach,Downtown Station,,47,San Francisco,Transbay Terminal,
direct,3/8/2019,10:00,Long Beach,Downtown Station,,50,San Francisco,Transbay Terminal,
direct,3/8/2019,10:40,Long Beach,Downtown Station,,48,San Francisco,Transbay Terminal,
direct,3/8/2019,13:40,Long Beach,Downtown Station,,43,San Francisco,Transbay Terminal,
direct,3/8/2019,15:30,Long Beach,Downtown Station,,57,San Francisco,Transbay Terminal,
direct,3/8/2019,16:40,Long Beach,Downtown Station,,50,San Francisco,Transbay Terminal,
direct,3/8/2019,19:20,Long Beach,Downtown Station,,49,San Francisco,Transbay Terminal,
direct,3/8/2019,6:20,Long Beach,Downtown Station,,47,San Francisco,Transbay Terminal,FALSE
direct,3/3/2019,7:00,Portland,SW Arthur & 1st,,30,Seattle,Westlake Station,FALSE
direct,3/1/2019,7:40,Vancouver,Pacific Central Station,,31,Seattle,Westlake Station,
direct,3/1/2019,9:10,Vancouver,Pacific Central Station,,28,Seattle,Westlake Station,
direct,3/1/2019,13:10,Vancouver,Pacific Central Station,,30,Seattle,Westlake Station,
direct,3/1/2019,13:40,Vancouver,Pacific Central Station,,23,Seattle,Westlake Station,
direct,3/1/2019,15:00,Vancouver,Pacific Central Station,,29,Seattle,Westlake Station,
direct,3/1/2019,15:20,Vancouver,Pacific Central Station,,31,Seattle,Westlake Station,
direct,3/1/2019,15:40,Vancouver,Pacific Central Station,,30,Seattle,Westlake Station,
direct,3/1/2019,16:10,Vancouver,Pacific Central Station,,30,Seattle,Westlake Station,
direct,3/1/2019,17:40,Vancouver,Pacific Central Station,,27,Seattle,Westlake Station,
direct,3/1/2019,18:20,Vancouver,Pacific Central Station,,27,Seattle,Westlake Station,
direct,3/1/2019,7:40,Vancouver,Pacific Central Station,,31,Seattle,Westlake Station,FALSE
