car_name,car_type,city,end_date,pickup_location,pickup_time,price_per_day,start_date,add_insurance
SEAT Cordoba,Sedan,Berlin,2019-03-13,Schoenefeld Airport,20:00,38.00,2019-03-10,
Dacia Duster,SUV,,2019-03-13,Schoenefeld Airport,20:00,44.00,2019-03-10,False
Alfa Romeo Stelvio,SUV,Berlin,2019-03-04,Schoenefeld Airport,17:00,39.00,2019-03-01,
Buick Regal Sportback,Sedan,Berlin,2019-03-04,Schoenefeld Airport,17:00,40.00,2019-03-01,
Citroen C5,SUV,Berlin,2019-03-04,Schoenefeld Airport,17:00,38.00,2019-03-01,
Dacia Duster,SUV,Berlin,2019-03-04,Tegel Airport,17:00,45.00,2019-03-01,
Dodge Charger,Sedan,Berlin,2019-03-04,Schoenefeld Airport,17:00,29.00,2019-03-01,
Kia Ceed,Hatchback,Berlin,2019-03-04,Schoenefeld Airport,17:00,28.00,2019-03-01,
Lexus GS,Sedan,Berlin,2019-03-04,Schoenefeld Airport,17:00,38.00,2019-03-01,
Mazda 3,Hatchback,Berlin,2019-03-04,Tegel Airport,17:00,26.00,2019-03-01,
Mazda CX-5,SUV,Berlin,2019-03-04,Tegel Airport,17:00,46.00,2019-03-01,
Peugeot 208,Hatchback,Berlin,2019-03-04,Schoenefeld Airport,17:00,27.00,2019-03-01,
Dacia Duster,SUV,,2019-03-04,Schoenefeld Airport,17:00,55.00,2019-03-01,True
Dodge Charger,Sedan,Chicago,2019-03-14,O'Hare International Airport,13:30,39.00,2019-03-11,
Subaru Impreza,Sedan,Chicago,2019-03-14,O'Hare International Airport,13:30,42.00,2019-03-11,
Volvo S90,Sedan,Chicago,2019-03-14,Chicago Union Station,13:30,31.00,2019-03-11,
Subaru Impreza,Sedan,,2019-03-14,O'Hare International Airport,13:30,42.00,2019-03-11,False
Audi A8,Sedan,London,2019-03-03,Heathrow International Airport,13:30,38.00,2019-03-01,
Buick Regal Sportback,Sedan,London,2019-03-03,Gatwick International Airport,13:30,27.00,2019-03-01,
Citroen C5,SUV,London,2019-03-03,Heathrow International Airport,13:30,42.00,2019-03-01,
Dacia Duster,SUV,London,2019-03-03,Heathrow International Airport,13:30,44.00,2019-03-01,
Fiat Panda,Hatchback,London,2019-03-03,Heathrow International Airport,13:30,28.00,2019-03-01,
Ford Focus,Hatchback,London,2019-03-03,Gatwick International Airport,13:30,30.00,2019-03-01,
GMC Terrain,SUV,London,2019-03-03,Heathrow International Airport,13:30,48.00,2019-03-01,
Hyundai Ioniq,Sedan,London,2019-03-03,Gatwick International Airport,13:30,36.00,2019-03-01,
Lexus GS,Sedan,London,2019-03-03,Heathrow International Airport,13:30,28.00,2019-03-01,
Mazda 3,Hatchback,London,2019-03-03,Gatwick International Airport,13:30,24.00,2019-03-01,
Volvo S90,Sedan,,2019-03-03,Heathrow International Airport,13:30,33.00,2019-03-01,False
Audi A8,Sedan,London,2019-03-12,Heathrow International Airport,13:30,35.00,2019-03-10,
Buick Regal Sportback,Sedan,London,2019-03-12,Gatwick International Airport,13:30,26.00,2019-03-10,
Hyundai Ioniq,Sedan,London,2019-03-12,Gatwick International Airport,13:30,30.00,2019-03-10,
Lexus GS,Sedan,London,2019-03-12,Heathrow International Airport,13:30,37.00,2019-03-10,
SEAT Cordoba,Sedan,London,2019-03-12,Heathrow International Airport,13:30,34.00,2019-03-10,
Volvo S90,Sedan,London,2019-03-12,Heathrow International Airport,13:30,33.00,2019-03-10,
Dodge Charger,Sedan,Fresno,2019-03-12,Fresno Yosemite International Airport,13:30,36.00,2019-03-10,
Lexus GS,Sedan,Fresno,2019-03-12,Fresno Station,13:30,31.00,2019-03-10,
SEAT Cordoba,Sedan,Fresno,2019-03-12,Fresno Yosemite International Airport,13:30,32.00,2019-03-10,
Skoda Octavia,Sedan,Fresno,2019-03-12,Fresno Yosemite International Airport,13:30,29.00,2019-03-10,
Ford Focus,Hatchback,Fresno,2019-03-12,Fresno Station,13:30,23.00,2019-03-10,
Kia Ceed,Hatchback,Fresno,2019-03-12,Fresno Station,13:30,24.00,2019-03-10,
Peugeot 208,Hatchback,Fresno,2019-03-12,Fresno Yosemite International Airport,13:30,30.00,2019-03-10,
SEAT Leon,Hatchback,Fresno,2019-03-12,Fresno Station,13:30,24.00,2019-03-10,
Vauxhaull Astra,Hatchback,Fresno,2019-03-12,Fresno Yosemite International Airport,13:30,29.00,2019-03-10,
Kia Ceed,Hatchback,,2019-03-12,Fresno Station,13:30,36.00,2019-03-10,True
Audi A8,Sedan,Seattle,2019-03-06,King Street Station,15:00,32.00,2019-03-02,
Citroen C5,SUV,Seattle,2019-03-06,Seattle-Tacoma International Airport,15:00,43.00,2019-03-02,
Dacia Duster,SUV,Seattle,2019-03-06,King Street Station,15:00,41.00,2019-03-02,
Dodge Charger,Sedan,Seattle,2019-03-06,King Street Station,15:00,31.00,2019-03-02,
GMC Terrain,SUV,Seattle,2019-03-06,Seattle-Tacoma International Airport,15:00,33.00,2019-03-02,
Hyundai Ioniq,Sedan,Seattle,2019-03-06,Seattle-Tacoma International Airport,15:00,40.00,2019-03-02,
Lexus GS,Sedan,Seattle,2019-03-06,Seattle-Tacoma International Airport,15:00,30.00,2019-03-02,
Mazda 3,Hatchback,Seattle,2019-03-06,King Street Station,15:00,28.00,2019-03-02,
Mitsubishi Outlander,SUV,Seattle,2019-03-06,King Street Station,15:00,42.00,2019-03-02,
Nissan Qashqai,Hatchback,Seattle,2019-03-06,Seattle-Tacoma International Airport,15:00,29.00,2019-03-02,
Audi A8,Sedan,,2019-03-06,King Street Station,15:00,32.00,2019-03-02,False
Audi A8,Sedan,London,2019-03-12,Heathrow International Airport,12:30,35.00,2019-03-09,
Buick Regal Sportback,Sedan,London,2019-03-12,Gatwick International Airport,12:30,36.00,2019-03-09,
Citroen C5,SUV,London,2019-03-12,Heathrow International Airport,12:30,43.00,2019-03-09,
Dacia Duster,SUV,London,2019-03-12,Heathrow International Airport,12:30,50.00,2019-03-09,
Fiat Panda,Hatchback,London,2019-03-12,Heathrow International Airport,12:30,31.00,2019-03-09,
Ford Focus,Hatchback,London,2019-03-12,Gatwick International Airport,12:30,24.00,2019-03-09,
GMC Terrain,SUV,London,2019-03-12,Heathrow International Airport,12:30,46.00,2019-03-09,
Hyundai Ioniq,Sedan,London,2019-03-12,Gatwick International Airport,12:30,35.00,2019-03-09,
Lexus GS,Sedan,London,2019-03-12,Heathrow International Airport,12:30,35.00,2019-03-09,
Mazda 3,Hatchback,London,2019-03-12,Gatwick International Airport,12:30,29.00,2019-03-09,
Volvo S90,Sedan,,2019-03-12,Heathrow International Airport,12:30,48.00,2019-03-09,True
Alfa Romeo Stelvio,SUV,New York,2019-03-07,Port Authority Station,12:00,34.00,2019-03-02,
Buick Regal Sportback,Sedan,New York,2019-03-07,JFK International Airport,12:00,34.00,2019-03-02,
Hyundai Ioniq,Sedan,New York,2019-03-07,Port Authority Station,12:00,31.00,2019-03-02,
Kia Ceed,Hatchback,New York,2019-03-07,Port Authority Station,12:00,25.00,2019-03-02,
Lexus GS,Sedan,New York,2019-03-07,Port Authority Station,12:00,29.00,2019-03-02,
SEAT Cordoba,Sedan,New York,2019-03-07,Grand Central Station,12:00,28.00,2019-03-02,
Skoda Kodiaq,SUV,New York,2019-03-07,JFK International Airport,12:00,43.00,2019-03-02,
Skoda Octavia,Sedan,New York,2019-03-07,Port Authority Station,12:00,31.00,2019-03-02,
Subaru Impreza,Sedan,New York,2019-03-07,Grand Central Station,12:00,30.00,2019-03-02,
Suzuki Grand Vitara,SUV,New York,2019-03-07,Port Authority Station,12:00,32.00,2019-03-02,
Kia Ceed,Hatchback,New York,2019-03-03,Port Authority Station,12:00,23.00,2019-03-02,
Peugeot 208,Hatchback,New York,2019-03-03,JFK International Airport,12:00,26.00,2019-03-02,
Renault Clio,Hatchback,New York,2019-03-03,Grand Central Station,12:00,22.00,2019-03-02,
Vauxhaull Astra,Hatchback,New York,2019-03-03,Port Authority Station,12:00,32.00,2019-03-02,
Kia Ceed,Hatchback,,2019-03-03,Port Authority Station,12:00,33.00,2019-03-02,True
Fiat Panda,Hatchback,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,27.00,2019-03-04,
Hyundai Ioniq,Sedan,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,30.00,2019-03-04,
Lexus GS,Sedan,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,33.00,2019-03-04,
Mazda 3,Hatchback,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,33.00,2019-03-04,
Peugeot 208,Hatchback,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,26.00,2019-03-04,
Skoda Kodiaq,SUV,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,35.00,2019-03-04,
Suzuki Grand Vitara,SUV,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,47.00,2019-03-04,
Vauxhaull Astra,Hatchback,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,37.00,2019-03-04,
Volvo S90,Sedan,Sydney,2019-03-05,Kingsford Smith International Airport,13:30,37.00,2019-03-04,
Lexus GS,Sedan,,2019-03-05,Kingsford Smith International Airport,13:30,43.00,2019-03-04,True
Audi A8,Sedan,New York,2019-03-08,JFK International Airport,12:30,36.00,2019-03-05,
Buick Regal Sportback,Sedan,New York,2019-03-08,JFK International Airport,12:30,32.00,2019-03-05,
Dodge Charger,Sedan,New York,2019-03-08,Grand Central Station,12:30,27.00,2019-03-05,
Hyundai Ioniq,Sedan,New York,2019-03-08,Port Authority Station,12:30,26.00,2019-03-05,
Lexus GS,Sedan,New York,2019-03-08,Port Authority Station,12:30,33.00,2019-03-05,
SEAT Cordoba,Sedan,New York,2019-03-08,Grand Central Station,12:30,37.00,2019-03-05,
Skoda Octavia,Sedan,New York,2019-03-08,Port Authority Station,12:30,30.00,2019-03-05,
Subaru Impreza,Sedan,New York,2019-03-08,Grand Central Station,12:30,33.00,2019-03-05,
Lexus GS,Sedan,,2019-03-08,JFK International Airport,12:30,33.00,2019-03-05,False
Audi A8,Sedan,London,2019-03-10,Heathrow International Airport,11:00,32.00,2019-03-07,
Buick Regal Sportback,Sedan,London,2019-03-10,Gatwick International Airport,11:00,36.00,2019-03-07,
Citroen C5,SUV,London,2019-03-10,Heathrow International Airport,11:00,46.00,2019-03-07,
Dacia Duster,SUV,London,2019-03-10,Heathrow International Airport,11:00,42.00,2019-03-07,
Fiat Panda,Hatchback,London,2019-03-10,Heathrow International Airport,11:00,30.00,2019-03-07,
Ford Focus,Hatchback,London,2019-03-10,Gatwick International Airport,11:00,27.00,2019-03-07,
GMC Terrain,SUV,London,2019-03-10,Heathrow International Airport,11:00,37.00,2019-03-07,
Hyundai Ioniq,Sedan,London,2019-03-10,Gatwick International Airport,11:00,35.00,2019-03-07,
Lexus GS,Sedan,London,2019-03-10,Heathrow International Airport,11:00,33.00,2019-03-07,
Mazda 3,Hatchback,London,2019-03-10,Gatwick International Airport,11:00,29.00,2019-03-07,
Volvo S90,Sedan,,2019-03-10,Heathrow International Airport,11:00,36.00,2019-03-07,False
Alfa Romeo Stelvio,SUV,New York,2019-03-06,Port Authority Station,16:30,40.00,2019-03-02,
Audi A8,Sedan,New York,2019-03-06,JFK International Airport,16:30,29.00,2019-03-02,
Buick Regal Sportback,Sedan,New York,2019-03-06,JFK International Airport,16:30,31.00,2019-03-02,
Dodge Charger,Sedan,New York,2019-03-06,Grand Central Station,16:30,32.00,2019-03-02,
Hyundai Ioniq,Sedan,New York,2019-03-06,Port Authority Station,16:30,39.00,2019-03-02,
Jaguar F-Pace,SUV,New York,2019-03-06,JFK International Airport,16:30,45.00,2019-03-02,
Kia Ceed,Hatchback,New York,2019-03-06,Port Authority Station,16:30,22.00,2019-03-02,
Lexus GS,Sedan,New York,2019-03-06,Port Authority Station,16:30,35.00,2019-03-02,
Peugeot 208,Hatchback,New York,2019-03-06,JFK International Airport,16:30,25.00,2019-03-02,
Renault Clio,Hatchback,New York,2019-03-06,Grand Central Station,16:30,24.00,2019-03-02,
Lexus GS,Sedan,,2019-03-06,JFK International Airport,16:30,33.00,2019-03-02,False
Audi A8,Sedan,New York,2019-03-03,JFK International Airport,14:00,32.00,2019-03-01,
Buick Regal Sportback,Sedan,New York,2019-03-03,JFK International Airport,14:00,34.00,2019-03-01,
Dodge Charger,Sedan,New York,2019-03-03,Grand Central Station,14:00,31.00,2019-03-01,
Hyundai Ioniq,Sedan,New York,2019-03-03,Port Authority Station,14:00,30.00,2019-03-01,
Lexus GS,Sedan,New York,2019-03-03,Port Authority Station,14:00,28.00,2019-03-01,
SEAT Cordoba,Sedan,New York,2019-03-03,Grand Central Station,14:00,34.00,2019-03-01,
Skoda Octavia,Sedan,New York,2019-03-03,Port Authority Station,14:00,29.00,2019-03-01,
Subaru Impreza,Sedan,New York,2019-03-03,Grand Central Station,14:00,27.00,2019-03-01,
Lexus GS,Sedan,,2019-03-03,JFK International Airport,14:00,29.00,2019-03-01,False
Hyundai Ioniq,Sedan,San Diego,2019-03-05,Santa Fe Depot,18:00,32.00,2019-03-03,
Jaguar F-Pace,SUV,San Diego,2019-03-05,Santa Fe Depot,18:00,38.00,2019-03-03,
SEAT Cordoba,Sedan,San Diego,2019-03-05,Santa Fe Depot,18:00,30.00,2019-03-03,
SEAT Leon,Hatchback,San Diego,2019-03-05,Santa Fe Depot,18:00,28.00,2019-03-03,
Skoda Octavia,Sedan,San Diego,2019-03-05,Santa Fe Depot,18:00,31.00,2019-03-03,
Vauxhaull Astra,Hatchback,San Diego,2019-03-05,Santa Fe Depot,18:00,27.00,2019-03-03,
Mazda 3,Hatchback,San Diego,2019-03-05,SAN International Airport,15:00,29.00,2019-03-03,
SEAT Leon,Hatchback,San Diego,2019-03-05,SAN International Airport,15:00,29.00,2019-03-03,
Vauxhaull Astra,Hatchback,San Diego,2019-03-05,SAN International Airport,15:00,28.00,2019-03-03,
Vauxhaull Astra,Hatchback,,2019-03-05,SAN International Airport,15:00,28.00,2019-03-03,False
Audi A8,Sedan,London,2019-03-12,Heathrow International Airport,14:00,32.00,2019-03-08,
Buick Regal Sportback,Sedan,London,2019-03-12,Gatwick International Airport,14:00,34.00,2019-03-08,
Citroen C5,SUV,London,2019-03-12,Heathrow International Airport,14:00,49.00,2019-03-08,
Dacia Duster,SUV,London,2019-03-12,Heathrow International Airport,14:00,43.00,2019-03-08,
Fiat Panda,Hatchback,London,2019-03-12,Heathrow International Airport,14:00,29.00,2019-03-08,
Ford Focus,Hatchback,London,2019-03-12,Gatwick International Airport,14:00,29.00,2019-03-08,
GMC Terrain,SUV,London,2019-03-12,Heathrow International Airport,14:00,46.00,2019-03-08,
Hyundai Ioniq,Sedan,London,2019-03-12,Gatwick International Airport,14:00,33.00,2019-03-08,
Lexus GS,Sedan,London,2019-03-12,Heathrow International Airport,14:00,33.00,2019-03-08,
Mazda 3,Hatchback,London,2019-03-12,Gatwick International Airport,14:00,24.00,2019-03-08,
Volvo S90,Sedan,,2019-03-12,Heathrow International Airport,14:00,28.00,2019-03-08,False
Fiat Panda,Hatchback,London,2019-03-03,Heathrow International Airport,12:30,28.00,2019-03-01,
Ford Focus,Hatchback,London,2019-03-03,Gatwick International Airport,12:30,30.00,2019-03-01,
Mazda 3,Hatchback,London,2019-03-03,Gatwick International Airport,12:30,24.00,2019-03-01,
Nissan Qashqai,Hatchback,London,2019-03-03,Heathrow International Airport,12:30,28.00,2019-03-01,
Renault Clio,Hatchback,London,2019-03-03,Gatwick International Airport,12:30,26.00,2019-03-01,
SEAT Leon,Hatchback,London,2019-03-03,Gatwick International Airport,12:30,24.00,2019-03-01,
Nissan Qashqai,Hatchback,,2019-03-03,Heathrow International Airport,12:30,40.00,2019-03-01,True
Citroen C5,SUV,Mexico City,2019-03-02,Benito Juarez International Airport,15:00,34.00,2019-03-01,
Dodge Charger,Sedan,Mexico City,2019-03-02,Benito Juarez International Airport,15:00,20.00,2019-03-01,
Fiat Panda,Hatchback,Mexico City,2019-03-02,Benito Juarez International Airport,15:00,18.00,2019-03-01,
GMC Terrain,SUV,Mexico City,2019-03-02,Benito Juarez International Airport,15:00,37.00,2019-03-01,
Hyundai Ioniq,Sedan,Mexico City,2019-03-02,Benito Juarez International Airport,15:00,22.00,2019-03-01,
Jaguar F-Pace,SUV,Mexico City,2019-03-02,Estacion Buenavista,15:00,30.00,2019-03-01,
Lexus GS,Sedan,Mexico City,2019-03-02,Estacion Buenavista,15:00,20.00,2019-03-01,
Mazda 3,Hatchback,Mexico City,2019-03-02,Estacion Buenavista,15:00,15.00,2019-03-01,
Mazda CX-5,SUV,Mexico City,2019-03-02,Benito Juarez International Airport,15:00,37.00,2019-03-01,
Mitsubishi Outlander,SUV,Mexico City,2019-03-02,Estacion Buenavista,15:00,33.00,2019-03-01,
Audi A8,Sedan,London,2019-03-02,Heathrow International Airport,15:00,25.00,2019-03-01,
Buick Regal Sportback,Sedan,London,2019-03-02,Gatwick International Airport,15:00,32.00,2019-03-01,
Citroen C5,SUV,London,2019-03-02,Heathrow International Airport,15:00,49.00,2019-03-01,
Dacia Duster,SUV,London,2019-03-02,Heathrow International Airport,15:00,44.00,2019-03-01,
Fiat Panda,Hatchback,London,2019-03-02,Heathrow International Airport,15:00,24.00,2019-03-01,
Ford Focus,Hatchback,London,2019-03-02,Gatwick International Airport,15:00,23.00,2019-03-01,
GMC Terrain,SUV,London,2019-03-02,Heathrow International Airport,15:00,45.00,2019-03-01,
Hyundai Ioniq,Sedan,London,2019-03-02,Gatwick International Airport,15:00,30.00,2019-03-01,
Lexus GS,Sedan,London,2019-03-02,Heathrow International Airport,15:00,29.00,2019-03-01,
Mazda 3,Hatchback,London,2019-03-02,Gatwick International Airport,15:00,26.00,2019-03-01,
Volvo S90,Sedan,,2019-03-02,Heathrow International Airport,15:00,27.00,2019-03-01,False
Alfa Romeo Stelvio,SUV,New York,2019-03-14,JFK International Airport,18:00,50.00,2019-03-09,
Audi A8,Sedan,New York,2019-03-14,JFK International Airport,18:00,39.00,2019-03-09,
Buick Regal Sportback,Sedan,New York,2019-03-14,JFK International Airport,18:00,36.00,2019-03-09,
Hyundai Ioniq,Sedan,New York,2019-03-14,JFK International Airport,18:00,36.00,2019-03-09,
Jaguar F-Pace,SUV,New York,2019-03-14,JFK International Airport,18:00,41.00,2019-03-09,
Kia Ceed,Hatchback,New York,2019-03-14,JFK International Airport,18:00,27.00,2019-03-09,
Lexus GS,Sedan,New York,2019-03-14,JFK International Airport,18:00,38.00,2019-03-09,
Peugeot 208,Hatchback,New York,2019-03-14,JFK International Airport,18:00,27.00,2019-03-09,
Vauxhaull Astra,Hatchback,New York,2019-03-14,JFK International Airport,18:00,29.00,2019-03-09,
Jaguar F-Pace,SUV,,2019-03-14,JFK International Airport,18:00,41.00,2019-03-09,False
Buick Regal Sportback,Sedan,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,33.00,2019-03-08,
Dacia Duster,SUV,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,36.00,2019-03-08,
GMC Terrain,SUV,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,39.00,2019-03-08,
Hyundai Ioniq,Sedan,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,34.00,2019-03-08,
Jaguar F-Pace,SUV,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,41.00,2019-03-08,
Kia Ceed,Hatchback,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,30.00,2019-03-08,
Mazda 3,Hatchback,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,35.00,2019-03-08,
Peugeot 208,Hatchback,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,29.00,2019-03-08,
SEAT Cordoba,Sedan,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,34.00,2019-03-08,
Skoda Octavia,Sedan,Toronto,2019-03-10,Toronto Pearson International Airport,19:30,37.00,2019-03-08,
SEAT Cordoba,Sedan,,2019-03-10,Toronto Pearson International Airport,19:30,46.00,2019-03-08,True
Buick Regal Sportback,Sedan,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,36.00,2019-03-05,
Dacia Duster,SUV,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,52.00,2019-03-05,
GMC Terrain,SUV,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,39.00,2019-03-05,
Hyundai Ioniq,Sedan,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,33.00,2019-03-05,
Jaguar F-Pace,SUV,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,38.00,2019-03-05,
Kia Ceed,Hatchback,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,30.00,2019-03-05,
Mazda 3,Hatchback,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,24.00,2019-03-05,
Peugeot 208,Hatchback,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,25.00,2019-03-05,
SEAT Cordoba,Sedan,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,45.00,2019-03-05,
Skoda Octavia,Sedan,Toronto,2019-03-08,Toronto Pearson International Airport,15:30,32.00,2019-03-05,
SEAT Cordoba,Sedan,,2019-03-08,Toronto Pearson International Airport,15:30,45.00,2019-03-05,False
Buick Regal Sportback,Sedan,Rio de Janeiro,2019-03-08,Galeao International Airport,11:00,35.00,2019-03-01,
Skoda Kodiaq,SUV,Rio de Janeiro,2019-03-08,Galeao International Airport,11:00,45.00,2019-03-01,
Buick Regal Sportback,Sedan,,2019-03-08,Galeao International Airport,11:00,35.00,2019-03-01,False
Dodge Charger,Sedan,Mexico City,2019-03-13,Benito Juarez International Airport,14:00,21.00,2019-03-08,
Skoda Octavia,Sedan,Mexico City,2019-03-13,Benito Juarez International Airport,14:00,22.00,2019-03-08,
Subaru Impreza,Sedan,Mexico City,2019-03-13,Benito Juarez International Airport,14:00,25.00,2019-03-08,
Volvo S90,Sedan,Mexico City,2019-03-13,Estacion Buenavista,14:00,19.00,2019-03-08,
Dodge Charger,Sedan,,2019-03-13,Benito Juarez International Airport,14:00,21.00,2019-03-08,False
Buick Regal Sportback,Sedan,Toronto,2019-03-12,Toronto Pearson International Airport,14:00,35.00,2019-03-07,
Dacia Duster,SUV,Toronto,2019-03-12,Toronto Pearson International Airport,14:00,45.00,2019-03-07,
