location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
Delhi,,+91 11 4565 0000,Aloft New Delhi Aerocity,176,FALSE,4,"5B Igi T3 Road, Delhi - Ajmer Expressway, Aerocity, New Delhi",,
Paris,,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,396,FALSE,4,"6 Rue Gustave Charpentier, 75017",,
Sydney,,+61 2 9102 2828,28 Hotel Sydney,432,FALSE,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",,
Sydney,,+61 2 9011 5756,57 Hotel,240,FALSE,4,"57 Foveaux Street, Surry Hills New South Wales 2010, Australia",,
Sydney,,+61 2 9300 4800,Adina Apartment Hotel Bondi Beach Sydney,456,FALSE,4,"69/73 Hall Street, Bondi Beach New South Wales 2026, Australia",,
Sydney,,+61 2 8396 9800,Adina Apartment Hotel Sydney Central,384,FALSE,4,"2 Lee Street, Haymarket New South Wales 2000, Australia",,
Sydney,,+61 2 9274 0000,Adina Apartment Hotel Sydney Town Hall,240,FALSE,4,511 Kent Street,,
Sydney,,+61 1300 633 462,Adina Serviced Apartments Sydney Martin Place (Formerly Medina),420,FALSE,4,1 Hosking Place,,
Sydney,,+61 2 9102 2828,28 Hotel Sydney,264,FALSE,4,"28 Regent Street, Chippendale New South Wales 2008, Australia",,
London,,+44 800 330 8523,Amba Hotel Marble Arch,276,FALSE,4,Bryanston Street,,
Chicago,,+1 773-288-5800,Chicago Lake Shore Hotel,69,TRUE,3,"3250, 4900B South Lake Shore Drive",,
Chicago,,+1 773-693-4444,Chicago Marriott O'Hare,108,FALSE,3,8535 West Higgins Road,,
Chicago,,+1 312-225-7000,Chicago South Loop Hotel,150,TRUE,3,11 West 26th Street,,
Chicago,,+1 312-214-6400,"Club Quarters Hotel, Central Loop",180,TRUE,3,111 West Adams Street,,
Chicago,,+1 623-432-0770,Comfort Suites Michigan Avenue - Loop,96,FALSE,3,320 North Michigan Avenue,,
Chicago,,+1 312-981-6600,Ac Hotel By Marriott Chicago Downtown,243,FALSE,3,630 North Rush Street,,
London,,+44 20 7613 9800,Ace Hotel London,200,FALSE,4,100 Shoreditch High Street,,
Philadelphia,,+1 215-521-6500,Hilton Philadelphia At Penn'S Landing,132,FALSE,4,201 South Christopher Columbus Boulevard,,
San Diego,,+1 858-539-8666,Bahia Resort Hotel,150,FALSE,3,998 West Mission Bay Drive,,
Toronto,,+1 800-780-7234,Best Western Primrose Hotel Downtown-Toronto,96,FALSE,3,111 Carlton Street,,
San Diego,,+1 858-539-8666,Bahia Resort Hotel,222,FALSE,3,998 West Mission Bay Drive,,
Los Angeles,,+1 800-224-7835,Airtel Plaza Hotel,228,TRUE,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",,
London,,+44 20 3953 4251,Assembly Hotel London,243,TRUE,3,27 - 31 Charing Cross Road,,
London,,+44 20 7221 2220,Berjaya Eden Park Hotel,120,TRUE,3,35-39 Inverness Terrace,,
London,,+44 20 7722 2281,Best Western Swiss Cottage Hotel,108,TRUE,3,4 Adamson Road,,
London,,+44 871 222 0042,Britannia International Hotel,264,TRUE,4,Marsh Wall,,
London,,+44 20 7233 6636,Comfort Inn Victoria London,99,TRUE,3,18-24 Belgrave Road,,
London,,+44 20 7833 3900,Crowne Plaza London - Kings Cross,116,TRUE,4,1 King's Cross Road,,
London,,+44 871 942 9190,Crowne Plaza London - The City,192,TRUE,4,19 New Bridge Street,,
Paris,,+33 1 44 30 10 00,Brach Paris,350,TRUE,5,"1-7 Rue Jean Richepin, 75016",,
Paris,,+33 1 49 52 99 70,Amastan Paris,348,FALSE,4,"34 Rue Jean Mermoz, 75008",,
Paris,,+33 1 45 38 52 59,Best Western Bretagne Montparnasse,276,TRUE,4,"33 Rue Raymond Losserand, 75014",,
Paris,,+33 1 40 43 02 33,Bob Hotel By Elegancia,300,TRUE,4,"30 Rue Pernety, 75014",,
Paris,,+33 1 45 86 35 99,C.O.Q Hotel Paris,252,FALSE,4,"15 Rue Edouard Manet, 75013",,
Paris,,+33 1 46 33 33 02,Grand Hotel Saint Michel,432,FALSE,4,"19 Rue Cujas, 75005",,
Paris,,+33 1 55 26 05 05,Holiday Inn Paris - Gare De L'Est,444,FALSE,4,"5 Rue Du 8 Mai 45, 75010",,
London,,+44 20 7493 4545,45 Park Lane,510,FALSE,5,45 Park Lane,,
London,,+44 20 7706 4660,Abc Hyde Park Hotel,324,FALSE,3,121 Sussex Gardens,,
London,,+44 20 7403 4299,Accommodation London Bridge,198,FALSE,3,58 Great Dover Street,,
London,,+44 20 7613 9800,Ace Hotel London,324,FALSE,4,100 Shoreditch High Street,,
London,,+44 871 376 9012,Amba Hotel Charing Cross,288,FALSE,4,Strand,,
London,,+44 800 330 8523,Amba Hotel Marble Arch,348,FALSE,4,Bryanston Street,,
London,,+44 20 7388 9930,Ambassadors Bloomsbury Hotel,420,FALSE,4,12 Upper Woburn Place,,
London,,+44 20 7373 1075,Ambassadors Hotel,189,FALSE,3,16 Collingham Road,,
London,,+44 20 7377 4390,Batty Langley'S Hotel,270,FALSE,5,12 Folgate Street,,
London,,+44 20 3327 4142,Chelsea Bridge Apartments,115,FALSE,5,124 Prince Of Wales Drive,,
London,,+44 20 7447 1000,Como Metropolitan London,210,FALSE,5,19 Old Park Lane,,
London,,+44 20 3750 4545,Devonshire Club,200,TRUE,5,5 Devonshire Square,,
London,,+44 20 7491 4840,Dukes London,310,FALSE,5,35 Saint James's Place,,
London,,+44 20 3297 9200,Four Seasons Hotel London At Ten Trinity Square,420,TRUE,5,10 Trinity Square,,
London,,+44 800 032 3483,Fraser Suites Kensington,420,FALSE,5,75 Stanhope Gardens,,
London,,+44 20 3388 0800,"Great Northern Hotel, A Tribute Portfolio Hotel, London",390,FALSE,5,Pancras Road,,
London,,+44 20 3642 2000,Ham Yard Hotel,420,FALSE,5,1 Ham Yard,,
London,,+44 20 7581 0103,Astor Hyde Park Hostel,40,FALSE,1,191 Queen's Gate,,
London,,+44 20 7706 9911,Easyhotel London Paddington,31,FALSE,1,10 Norfolk Place,,
London,,+44 20 7834 1379,Easyhotel London Victoria,66,FALSE,1,34-40 Belgrave Road,,
London,,+44 20 7456 0400,Point A Hotel London - Liverpool Street,62,FALSE,1,13-15 Folgate Street,,
London,,+44 20 7633 9317,Point A Hotel London - Westminster,70,FALSE,1,118-120 Westminster Bridge Road,,
London,,+44 20 7229 0000,Smart Hyde Park Inn Hostel,30,FALSE,1,48-50 Inverness Terrace,,
London,,+44 20 7262 8684,Smart Hyde Park View Hostel,111,FALSE,1,16 Leinster Terrace,,
London,,+44 20 7833 8818,Smart Russell Square Hostel,78,TRUE,1,71-72 Guilford Street,,
Kuala Lumpur,,+60 3-2268 3888,Alila Bangsar,290,FALSE,5,"East Side, 58, Jalan Ang Seng, Brickfields, 50470",,
Kuala Lumpur,,+60 3-2723 1188,Aloft Kuala Lumpur Sentral,276,FALSE,4,"No. 5, Jalan Stesen Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2026 6060,Ancasa Hotel & Spa Kuala Lumpur,297,TRUE,3,"Jalan Tun Tan Cheng Lock, City Centre, 50500 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2078 0988,Arenaa Star Hotel,150,FALSE,3,"49-51, Jalan Hang Lekiu, 50100",,
Kuala Lumpur,,+60 3-2113 1888,Banyan Tree Kuala Lumpur,300,TRUE,5,"2, Jalan Conlay, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2693 2999,Citin Hotel Masjid Jamek,216,TRUE,3,"33, Jalan Melayu, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2296 1188,Cititel Mid Valley,162,TRUE,3,"Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2144 2200,Concorde Hotel Kuala Lumpur,324,TRUE,4,"2, Jalan Sultan Ismail, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 12-702 2851,Container Hotel,168,TRUE,2,"Jalan Delima, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2161 8888,Corus Hotel Kuala Lumpur,280,FALSE,4,"Jalan Ampang, Hampshire Park, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2716 1000,Dorsett Kuala Lumpur,396,TRUE,4,"172, Jalan Imbi, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2771 3388,Element Kuala Lumpur Hotel,396,TRUE,4,"8, Jalan Binjai, 50450 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2788 8888,Furama Bukit Bintang,312,FALSE,4,"136, Jalan Changkat Thambi Dollah, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-2778 3333,Ibis Kuala Lumpur City Centre,216,TRUE,4,"32, Jalan Yap Kwan Seng, 50450",,
Kuala Lumpur,,+60 3-2785 2828,Melia Kuala Lumpur,264,TRUE,4,"16, Jalan Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan",,
Kuala Lumpur,,+60 3-9224 3030,Mercure Kuala Lumpur Shaw Parade Hotel,192,FALSE,4,"152, Jalan Changkat Thambi Dollah, Pudu, 55100",,
Chicago,,+1 312-764-1919,Ace Hotel Chicago,444,FALSE,4,311 North Morgan Street,,
Chicago,,+1 888-506-3471,Ambassador Chicago,360,FALSE,4,1301 North State Parkway,,
Chicago,,+1 312-787-6000,Cambria Hotel Chicago Magnificent Mile,276,FALSE,4,166 East Superior Street,,
Chicago,,+1 312-836-0100,Chicago Marriott Downtown Magnificent Mile,336,FALSE,4,540 North Michigan Avenue,,
Chicago,,+1 312-829-5000,Crowne Plaza Chicago West Loop,348,FALSE,4,25 South Halsted Street,,
Chicago,,+1 773-686-8000,Hilton Chicago O'Hare Airport,264,FALSE,4,10000 West O'Hare Avenue,,
Chicago,,+1 312-664-1100,Hilton Chicago/Magnificent Mile Suites,432,FALSE,4,198 East Delaware Place,,
Chicago,,+1 312-915-0000,"Hotel Emc2, Autograph Collection",384,TRUE,4,228 East Ontario Street,,
Chicago,,+1 877-848-4040,Hotel Felix,468,FALSE,4,111 West Huron Street,,
Anaheim,,+1 714-772-5050,Anaheim Desert Inn And Suites,132,FALSE,2,1600 South Harbor Boulevard,,
Anaheim,,+1 714-778-1700,Anaheim Majestic Garden Hotel,270,FALSE,3,900 South Disneyland Drive,,
Anaheim,,+1 800-341-6301,Anaheim Portofino Inn & Suites,279,FALSE,3,1831 South Harbor Boulevard,,
Anaheim,,+1 714-774-3860,Anaheim Rv Park,156,TRUE,2,200 West Midway Drive,,
Anaheim,,+1 714-776-4800,Best Western Plus Park Place Inn - Mini Suites,234,FALSE,3,1544 South Harbor Boulevard,,
Anaheim,,+1 714-750-6100,Best Western Plus Raffles Inn & Suites,156,FALSE,2,2040 South Harbor Boulevard,,
Anaheim,,+1 714-750-3131,Clarion Hotel Anaheim Resort,279,FALSE,3,616 Convention Way,,
Anaheim,,+1 714-533-3555,Clementine Hotel & Suites Anaheim,252,FALSE,3,1700 South Clementine Street,,
San Diego,,+1 619-221-1900,Courtyard By Marriott San Diego Airport/Liberty Station,69,FALSE,3,2592 Laning Road,,
Phoenix,,+1 877-488-1908,Kimpton Hotel Palomar Phoenix,92,FALSE,4,2 East Jefferson Street,,
Phoenix,,+1 480-629-3200,Marriott'S Canyon Villas,300,FALSE,4,5220 East Marriott Drive,,
Phoenix,,+1 602-997-2626,Pointe Hilton Squaw Peak Resort,256,FALSE,4,7677 North 16th Street,,
Phoenix,,+1 602-943-8200,Sheraton Crescent Hotel,360,FALSE,4,2620 West Dunlap Avenue,,
Phoenix,,+1 602-252-7363,The Clarendon Hotel And Spa,224,FALSE,4,401 West Clarendon Avenue,,
Phoenix,,+1 480-624-1000,The Westin Kierland Resort & Spa,312,FALSE,4,"6902 East Greenway Parkway, Scottsdale, Arizona 85254, United States",,
Phoenix,,+1 480-624-1700,"The Westin Kierland Villas, Scottsdale",432,TRUE,4,"15620 North Clubgate Drive, Scottsdale, Arizona 85254, United States",,
Phoenix,,+1 602-429-3500,The Westin Phoenix Downtown,240,FALSE,4,333 North Central Avenue,,
London,,+44 20 8543 4222,Antoinette Hotel Wimbledon,228,FALSE,3,"The Broadway SW19 1SD, United Kingdom",,
London,,+44 20 7247 3313,Arbor City Hotel,180,FALSE,3,12-20 Osborn Street,,
London,,+44 20 7402 5447,Ascot Hyde Park Hotel,93,FALSE,3,11 Craven Road,,
London,,+44 20 7636 4133,Astor Court Hotel,75,FALSE,3,"20 Hallam Street, Oxford Circus",,
London,,+44 20 7244 5700,Avni Kensington Hotel,189,FALSE,3,40-44 Harrington Gardens,,
Los Angeles,,+1 310-642-7500,Crowne Plaza Los Angeles Airport,84,FALSE,4,5985 West Century Boulevard,,
Los Angeles,,+1 818-595-1000,Hilton Woodland Hills/Los Angeles,152,FALSE,4,"6360 Canoga Avenue, Woodland Hills, California 91367, United States",,
Los Angeles,,+1 310-284-6500,Intercontinental Los Angeles Century City,84,FALSE,4,2151 Avenue of the Stars,,
Los Angeles,,+1 310-553-6561,Beverly Hills Marriott,276,FALSE,4,1150 South Beverly Drive,,
Los Angeles,,+1 310-642-7500,Crowne Plaza Los Angeles Airport,348,FALSE,4,5985 West Century Boulevard,,
Los Angeles,,+1 213-624-0000,Hilton Checkers Los Angeles,360,TRUE,4,535 South Grand Avenue,,
Los Angeles,,+1 818-595-1000,Hilton Woodland Hills/Los Angeles,348,FALSE,4,"6360 Canoga Avenue, Woodland Hills, California 91367, United States",,
Los Angeles,,+1 310-284-6500,Intercontinental Los Angeles Century City,372,FALSE,4,2151 Avenue of the Stars,,
Los Angeles,,+1 213-688-7777,Intercontinental Los Angeles Downtown,360,FALSE,4,900 Wilshire Boulevard,,
Los Angeles,,+1 213-279-3532,Kimpton Everly Hotel,444,TRUE,4,1800 Argyle Avenue,,
Philadelphia,,+1 215-492-0400,Four Points By Sheraton Philadelphia Airport,279,FALSE,3,4101A Island Avenue,,
Philadelphia,,+1 215-372-9000,Aka University City,225,TRUE,3,"Cira Centre South, 2929 Walnut Street",,
Philadelphia,,+1 215-398-3080,Best Western Plus Philadelphia Convention Center Hotel,243,FALSE,3,1225 Vine Street,,
Philadelphia,,+1 215-282-5000,"Club Quarters Hotel, Philadelphia",270,FALSE,3,1628 Chestnut Street,,
Philadelphia,,+1 215-644-9200,Courtyard By Marriott Philadelphia South At The Navy Yard,225,FALSE,3,1001 Intrepid Avenue,,
Philadelphia,,+1 215-365-4150,Doubletree By Hilton Hotel Philadelphia Airport,351,FALSE,3,4509 Island Avenue,,
Philadelphia,,+1 855-295-2355,Kimpton Hotel Monaco Philadelphia,372,FALSE,4,433 Chestnut Street,,
Philadelphia,,+1 215-422-8200,Le MeRidien Philadelphia,240,FALSE,4,1421 Arch Street,,
Philadelphia,,+1 215-492-9000,Philadelphia Airport Marriott,396,FALSE,4,One Arrivals Road Terminal B,,
Philadelphia,,+1 215-238-6000,Sheraton Philadelphia Society Hill Hotel,312,FALSE,4,One Dock Street,,
Philadelphia,,+1 215-222-0200,"The Inn At Penn, A Hilton Hotel",468,FALSE,4,3600 Sansom Street,,
Philadelphia,,+1 215-563-1600,The Westin Philadelphia,324,FALSE,4,"At Liberty Place, 99 South 17th Street",,
Los Angeles,,+1 213-612-0021,Freehand Los Angeles,150,TRUE,3,416 West 8th Street,,
Los Angeles,,+1 310-215-3300,Homewood Suites By Hilton Los Angeles International Airport,204,TRUE,3,6151 West Century Boulevard,,
Los Angeles,,+1 310-821-2557,Inn At Venice Beach,198,TRUE,3,"327 West Washington Boulevard, Venice, California 90291, United States",,
Los Angeles,,+1 310-645-2200,La Quinta Inn & Suites By Wyndham Lax,198,TRUE,3,5249 West Century Boulevard,,
Los Angeles,,+1 323-463-7171,The Dixie Hollywood Hotel,93,TRUE,3,5410 Hollywood Boulevard,,
Los Angeles,,+1 213-632-1200,The Mayfair Hotel,138,TRUE,3,1256 West 7th Street,,
Los Angeles,,+1 310-825-2923,Ucla Guest House,90,TRUE,3,330 Charles E Young Drive East,,
Los Angeles,,+1 213-873-8400,Level Furnished Living,176,TRUE,4,888 South Olive Street,,
Los Angeles,,+1 323-785-6600,Mama Shelter,232,TRUE,4,6500 Selma Avenue,,
Los Angeles,,+1 213-617-1133,The L.A. Grand Hotel Downtown,100,TRUE,4,333 South Figueroa Street,,
Los Angeles,,+1 800-624-6835,The Orlando Hotel,144,TRUE,4,8384 West 3rd Street,,
Los Angeles,,+1 310-206-8585,Ucla Meyer And Renee Luskin Conference Center,444,TRUE,4,425 Westwood Plaza,,
San Diego,,+1 858-488-1081,Catamaran Resort Hotel And Spa,288,FALSE,4,3999 Mission Boulevard,,
San Diego,,+1 855-430-7503,Estancia La Jolla Hotel & Spa,408,FALSE,4,"9700 North Torrey Pines Road, La Jolla, California 92037, United States",,
San Diego,,+1 888-828-5498,Grande Colonial La Jolla,408,FALSE,4,"910 Prospect Street, La Jolla, CA 92037, USA",,
San Diego,,+1 858-558-1500,Hilton La Jolla Torrey Pines,420,FALSE,4,"10950 North Torrey Pines Road, La Jolla, California 92037, United States",,
San Diego,,+1 619-543-9000,Hilton San Diego Mission Valley,264,FALSE,4,901 Camino del Rio South,,
San Diego,,+1 619-276-4010,Hilton San Diego Resort & Spa,408,FALSE,4,1775 East Mission Bay Drive,,
San Diego,,+1 619-727-4000,Hotel Indigo San Diego-Gaslamp Quarter,288,FALSE,4,509 Ninth Avenue,,
San Diego,,+1 858-551-3600,"Hotel La Jolla, Curio Collection By Hilton",468,FALSE,4,"7955 La Jolla Shores Drive, La Jolla, California 92037, United States",,
San Diego,,+1 858-552-1234,Hyatt Regency La Jolla At Aventine,432,FALSE,4,3777 La Jolla Village Drive,,
Los Angeles,,+1 323-663-1243,Hollywood Inn Express North,40,TRUE,2,5131 Hollywood Blvd,,
Los Angeles,,+1 213-621-4455,Kawada Hotel,74,TRUE,2,200 South Hill Street,,
Los Angeles,,+1 323-465-7186,Rodeway Inn Hollywood,44,TRUE,2,"6826 Sunset Boulevard, Hollywood, CA 90028, USA",,
Los Angeles,,+1 800-576-0767,Travelodge By Wyndham Hollywood-Vermont/Sunset,76,TRUE,2,1401 North Vermont Avenue,,
Los Angeles,,+1 310-566-2222,Venice Breeze Suites,44,TRUE,2,"2 Breeze Avenue, Venice, California 90291, United States",,
Los Angeles,,+1 323-463-2750,Walk Of Fame Hostel,40,TRUE,2,6820 Hollywood Boulevard,,
Vancouver,,+1 800-663-1155,Georgian Court Hotel,280,FALSE,4,773 Beatty Street,,
Vancouver,,+1 604-620-6200,Hotel Blu Vancouver,456,FALSE,4,177 Robson Street,,
Vancouver,,+1 888-855-1050,L'Hermitage Vancouver,232,FALSE,4,788 Richards Street,,
Vancouver,,+1 604-669-5060,Loden Hotel,384,FALSE,4,1177 Melville Street,,
Vancouver,,+1 604-689-9211,Pinnacle Hotel Harbourfront,148,FALSE,4,1133 West Hastings Street,,
Seattle,,+1 206-522-6991,Hampton Inn & Suites By Hilton Seattle/Northgate,58,TRUE,2,9550 1st Avenue Northeast,,
Seattle,,+1 206-682-8282,Homewood Suites By Hilton Seattle-Conv Ctr-Pike Street,351,TRUE,3,1011 Pike Street,,
Seattle,,+1 206-624-6820,La Quinta Inn & Suites By Wyndham Seattle Downtown,84,TRUE,3,2224 8th Avenue,,
Seattle,,+1 206-632-1015,Staybridge Suites Seattle - Fremont,228,TRUE,3,3926 Aurora Avenue North,,
Philadelphia,,+1 800-228-2800,Fairfield Inn & Suites By Marriott Philadelphia Downtown/Center City,60,FALSE,2,261 South 13th Street,,
Philadelphia,,+1 215-521-6500,Hilton Philadelphia At Penn'S Landing,296,FALSE,4,201 South Christopher Columbus Boulevard,,
Philadelphia,,+1 215-422-8200,Le MeRidien Philadelphia,280,FALSE,4,1421 Arch Street,,
Philadelphia,,+1 215-238-6000,Sheraton Philadelphia Society Hill Hotel,296,FALSE,4,One Dock Street,,
Philadelphia,,+1 215-963-1500,"The Logan Philadelphia, Curio Collection By Hilton",230,FALSE,5,1 Logan Square,,
New York,,+1 718-631-5900,Adria Hotel & Conference Center,297,TRUE,3,"221-17 Northern Boulevard, Bayside",,
New York,,+1 212-749-4000,Aloft Harlem,297,FALSE,3,2296 Frederick Douglass Boulevard,,
New York,,+1 212-513-0003,Aloft Manhattan Downtown - Financial District,324,FALSE,3,49-53 Ann Street,,
New York,,+1 718-512-0248,Aloft New York Laguardia Airport,333,FALSE,3,"100-15 Ditmars Boulevard, East Elmhurst, NY 11369, USA",,
New York,,+1 855-781-0088,Amsterdam Court Hotel,306,TRUE,3,226 West 50th Street,,
New York,,+1 212-245-7000,Belvedere Hotel,234,FALSE,3,319 West 48th Street,,
Philadelphia,,+1 800-228-2800,Fairfield Inn & Suites By Marriott Philadelphia Downtown/Center City,228,FALSE,2,261 South 13th Street,,
London,,+44 20 7706 4660,Abc Hyde Park Hotel,342,FALSE,3,121 Sussex Gardens,,
San Francisco,,+1 415-563-0800,Argonaut Hotel,132,FALSE,4,495 Jefferson Street,,
Philadelphia,,+1 215-372-9000,Aka University City,189,TRUE,3,"Cira Centre South, 2929 Walnut Street",,
Paris,,+33 1 41 05 79 05,Citadines Didot Montparnasse Paris (Apart Hotel Paris),75,TRUE,3,"94 Rue Didot, 75014",,
Paris,,+33 1 53 95 60 00,Citadines Tour Eiffel Paris (Apart Hotel Paris),102,TRUE,3,"132 Boulevard de Grenelle, 75015",,
Paris,,+33 1 42 57 14 55,Aparthotel Adagio Paris Montmartre,72,TRUE,3,"10 Place Charles Dullin, 75018",,
Paris,,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,456,FALSE,4,"6 Rue Gustave Charpentier, 75017",,
New York,,+1 212-302-9088,Citadines Connect Fifth Avenue New York,192,TRUE,3,15 West 45th Street,,
New York,,+1 520-979-3650,Comfort Inn Midtown West,216,TRUE,3,548 West 48th Street,,
New York,,+1 718-672-6600,Hampton Inn New York - Laguardia Airport,324,TRUE,3,"102-40 Ditmars Boulevard, East Elmhurst",,
New York,,+1 212-932-2300,Hi New York City Hostel,186,TRUE,3,891 Amsterdam Avenue,,
New York,,+1 212-868-6700,Hilton Garden Inn New York Times Square South,216,TRUE,3,326 West 37th Street,,
New York,,+1 212-248-1100,Hilton Garden Inn Nyc Financial Center/Manhattan Downtown,156,TRUE,3,6 Water Street,,
New York,,+1 718-659-0200,Hilton New York Jfk Airport,297,TRUE,3,"144-02 135th Avenue, Jamaica",,
New York,,+1 855-781-0088,Amsterdam Court Hotel,270,TRUE,3,226 West 50th Street,,
Philadelphia,,+1 800-228-2800,Fairfield Inn By Marriott Philadelphia Airport,42,FALSE,2,8800 Bartram Avenue,,
Philadelphia,,+1 215-627-7900,Holiday Inn Express Philadelphia Penns Landing,126,FALSE,2,100 North Christopher Columbus Boulevard,,
Philadelphia,,+1 800-228-2800,Fairfield Inn & Suites By Marriott Philadelphia Downtown/Center City,100,FALSE,2,261 South 13th Street,,
London,,+44 20 7493 4545,45 Park Lane,300,FALSE,5,45 Park Lane,,
San Diego,,+1 858-539-8666,Bahia Resort Hotel,174,FALSE,3,998 West Mission Bay Drive,,
Portland,,+1 503-251-9991,Best Western Plus Portland Airport Hotel & Suites,42,FALSE,2,11938 Northeast Airport Way,,
Anaheim,,+1 714-774-8111,Castle Inn & Suites,27,TRUE,1,1734 Harbor Boulevard,,
Anaheim,,+1 714-535-1133,Desert Palms Hotel And Suites,138,TRUE,3,631 West Katella Avenue,,
Anaheim,,+1 714-991-6868,Wyndham Garden Anaheim,216,TRUE,3,515 West Katella Avenue,,
Anaheim,,+1 714-774-3860,Anaheim Rv Park,174,TRUE,2,200 West Midway Drive,,
Seattle,,+1 206-340-1234,Best Western Plus Pioneer Square Hotel Downtown,114,FALSE,3,77 Yesler Way,,
Washington D.C.,,+1 202-337-6620,Arc The.Hotel,75,FALSE,3,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States",,
Paris,,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,208,FALSE,4,"6 Rue Gustave Charpentier, 75017",,
London,,+44 20 7613 9800,Ace Hotel London,240,FALSE,4,100 Shoreditch High Street,,
Washington D.C.,,+1 202-337-6620,Arc The.Hotel,306,FALSE,3,"824 New Hampshire Avenue Northwest, Washington, District of Columbia 20037, United States",,
