car_name,dropoff_date,pickup_city,pickup_date,pickup_location,pickup_time,total_price,type
Altima,2019-03-14,New York,2019-03-08,Port Authority Station,17:00,198,Standard
Corolla,2019-03-14,New York,2019-03-08,Grand Central Station,17:00,216,Standard
Cherokee,2019-03-14,New York,2019-03-08,Grand Central Station,12:00,228,Full-size
Equinox,2019-03-14,New York,2019-03-08,Port Authority Station,12:00,222,Full-size
Escape,2019-03-14,New York,2019-03-08,JFK International Airport,12:00,264,Full-size
Forester,2019-03-14,New York,2019-03-08,JFK International Airport,12:00,216,Full-size
Tucson,2019-03-14,New York,2019-03-08,JFK International Airport,12:00,282,Full-size
Cherokee,2019-03-14,,2019-03-08,Grand Central Station,12:00,228,Full-size
Fit,2019-03-05,Seattle,2019-03-03,King Street Station,11:00,52,Compact
Leaf,2019-03-05,Seattle,2019-03-03,King Street Station,11:00,50,Compact
Civic,2019-03-04,Seattle,2019-03-03,King Street Station,11:00,31,Standard
Elantra,2019-03-04,Seattle,2019-03-03,King Street Station,11:00,35,Standard
Fusion,2019-03-04,Seattle,2019-03-03,King Street Station,11:00,33,Standard
Prius,2019-03-04,Seattle,2019-03-03,King Street Station,11:00,29,Standard
Civic,2019-03-04,,2019-03-03,King Street Station,11:00,31,Standard
Cherokee,2019-03-07,Philadelphia,2019-03-04,Intercity Terminal,10:30,114,Full-size
Equinox,2019-03-07,Philadelphia,2019-03-04,30th Street Station,10:30,129,Full-size
Forester,2019-03-07,Philadelphia,2019-03-04,Intercity Terminal,10:30,138,Full-size
Rogue,2019-03-07,Philadelphia,2019-03-04,30th Street Station,10:30,129,Full-size
Cherokee,2019-03-07,,2019-03-04,Intercity Terminal,10:30,114,Full-size
Camry,2019-03-07,San Jose,2019-03-03,SJC International Airport,13:00,148,Standard
Corolla,2019-03-07,San Jose,2019-03-03,SJC International Airport,13:00,140,Standard
Elantra,2019-03-07,San Jose,2019-03-03,SJC International Airport,13:00,148,Standard
Fusion,2019-03-07,San Jose,2019-03-03,SJC International Airport,13:00,120,Standard
Civic,2019-03-07,San Jose,2019-03-03,Diridon Station,12:30,128,Standard
Cruze,2019-03-07,San Jose,2019-03-03,Diridon Station,12:30,120,Standard
Camry,2019-03-07,,2019-03-03,SJC International Airport,13:00,148,Standard
Camry,2019-03-14,Los Angeles,2019-03-13,LAX International Airport,18:00,34,Standard
Civic,2019-03-14,Los Angeles,2019-03-13,Union Station,18:00,25,Standard
Corolla,2019-03-14,Los Angeles,2019-03-13,LAX International Airport,18:00,33,Standard
Cruze,2019-03-14,Los Angeles,2019-03-13,Union Station,18:00,31,Standard
Elantra,2019-03-14,Los Angeles,2019-03-13,LAX International Airport,18:00,34,Standard
Fusion,2019-03-14,Los Angeles,2019-03-13,LAX International Airport,18:00,29,Standard
Civic,2019-03-14,,2019-03-13,Union Station,18:00,31,Standard
Accord,2019-03-06,New York,2019-03-02,Grand Central Station,18:30,108,Standard
Camry,2019-03-06,New York,2019-03-02,JFK International Airport,18:30,140,Standard
Civic,2019-03-06,New York,2019-03-02,JFK International Airport,18:30,128,Standard
Corolla,2019-03-06,New York,2019-03-02,Grand Central Station,18:30,132,Standard
Elantra,2019-03-06,New York,2019-03-02,JFK International Airport,18:30,140,Standard
Accord,2019-03-06,,2019-03-02,Grand Central Station,18:30,108,Standard
Highlander,2019-03-13,San Diego,2019-03-09,SAN International Airport,12:30,180,Full-size
RAV4,2019-03-13,San Diego,2019-03-09,SAN International Airport,12:30,192,Full-size
Tucson,2019-03-13,San Diego,2019-03-09,SAN International Airport,12:30,188,Full-size
Cherokee,2019-03-13,San Diego,2019-03-09,Santa Fe Depot,13:00,152,Full-size
Equinox,2019-03-13,San Diego,2019-03-09,Santa Fe Depot,13:00,164,Full-size
Escape,2019-03-13,San Diego,2019-03-09,Santa Fe Depot,13:00,156,Full-size
Highlander,2019-03-13,,2019-03-09,SAN International Airport,12:30,180,Full-size
Highlander,2019-03-11,San Francisco,2019-03-05,Salesforce Transit Center,12:00,204,Full-size
Tucson,2019-03-11,San Francisco,2019-03-05,Salesforce Transit Center,12:00,222,Full-size
Tucson,2019-03-11,,2019-03-05,Salesforce Transit Center,12:00,222,Full-size
Accord,2019-03-03,London,2019-03-01,Gatwick International Airport,13:30,68,Standard
Altima,2019-03-03,London,2019-03-01,Heathrow International Airport,13:30,76,Standard
Cruze,2019-03-03,London,2019-03-01,Heathrow International Airport,13:30,66,Standard
Elantra,2019-03-03,London,2019-03-01,Heathrow International Airport,13:30,66,Standard
Prius,2019-03-03,London,2019-03-01,Heathrow International Airport,13:30,64,Standard
Accord,2019-03-03,,2019-03-01,Gatwick International Airport,13:30,68,Standard
Camry,2019-03-09,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,160,Standard
Cruze,2019-03-09,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,136,Standard
Prius,2019-03-09,Atlanta,2019-03-05,Peachtree Station,16:30,116,Standard
Sentra,2019-03-09,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,136,Standard
Bolt,2019-03-06,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,28,Compact
Cooper,2019-03-06,Atlanta,2019-03-05,Peachtree Station,16:30,26,Compact
Fit,2019-03-06,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,29,Compact
Forte,2019-03-06,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,27,Compact
GTI,2019-03-06,Atlanta,2019-03-05,Hartsfield-Jackson International Airport,16:30,26,Compact
Golf,2019-03-06,Atlanta,2019-03-05,Peachtree Station,16:30,24,Compact
Bolt,2019-03-06,,2019-03-05,Hartsfield-Jackson International Airport,16:30,28,Compact
Cooper,2019-03-12,Philadelphia,2019-03-10,Intercity Terminal,10:30,50,Compact
Fit,2019-03-12,Philadelphia,2019-03-10,Intercity Terminal,10:30,48,Compact
GTI,2019-03-12,Philadelphia,2019-03-10,30th Street Station,10:30,54,Compact
Golf,2019-03-12,Philadelphia,2019-03-10,30th Street Station,10:30,48,Compact
Leaf,2019-03-12,Philadelphia,2019-03-10,30th Street Station,10:30,48,Compact
Altima,2019-03-12,Philadelphia,2019-03-08,30th Street Station,10:30,120,Standard
Corolla,2019-03-12,Philadelphia,2019-03-08,Intercity Terminal,10:30,124,Standard
Cruze,2019-03-12,Philadelphia,2019-03-08,30th Street Station,10:30,140,Standard
Elantra,2019-03-12,Philadelphia,2019-03-08,Intercity Terminal,10:30,116,Standard
Fusion,2019-03-12,Philadelphia,2019-03-08,30th Street Station,10:30,132,Standard
Prius,2019-03-12,Philadelphia,2019-03-08,Intercity Terminal,10:30,132,Standard
Sentra,2019-03-12,Philadelphia,2019-03-08,30th Street Station,10:30,116,Standard
Corolla,2019-03-12,,2019-03-08,Intercity Terminal,10:30,124,Standard
Accord,2019-03-14,New York,2019-03-10,Grand Central Station,14:00,120,Standard
Altima,2019-03-14,New York,2019-03-10,Port Authority Station,14:00,136,Standard
Camry,2019-03-14,New York,2019-03-10,JFK International Airport,14:00,124,Standard
Civic,2019-03-14,New York,2019-03-10,JFK International Airport,14:00,116,Standard
Corolla,2019-03-14,New York,2019-03-10,Grand Central Station,14:00,116,Standard
Elantra,2019-03-14,New York,2019-03-10,Port Authority Station,14:00,112,Standard
Prius,2019-03-14,New York,2019-03-10,Port Authority Station,14:00,124,Standard
Accord,2019-03-14,,2019-03-10,Grand Central Station,14:00,120,Standard
Camry,2019-03-05,Los Angeles,2019-03-04,LAX International Airport,18:00,30,Standard
Civic,2019-03-05,Los Angeles,2019-03-04,Union Station,18:00,35,Standard
Corolla,2019-03-05,Los Angeles,2019-03-04,LAX International Airport,18:00,41,Standard
Cruze,2019-03-05,Los Angeles,2019-03-04,Union Station,18:00,30,Standard
Elantra,2019-03-05,Los Angeles,2019-03-04,LAX International Airport,18:00,33,Standard
Fusion,2019-03-05,Los Angeles,2019-03-04,LAX International Airport,18:00,33,Standard
Camry,2019-03-05,,2019-03-04,LAX International Airport,18:00,30,Standard
Accord,2019-03-10,Portland,2019-03-05,PDX International Airport,15:00,170,Standard
Camry,2019-03-10,Portland,2019-03-05,Portland Bus Station,15:00,160,Standard
Civic,2019-03-10,Portland,2019-03-05,PDX International Airport,15:00,200,Standard
Corolla,2019-03-10,Portland,2019-03-05,Union Station,15:00,165,Standard
Fusion,2019-03-10,Portland,2019-03-05,Union Station,15:00,145,Standard
Sentra,2019-03-10,Portland,2019-03-05,Portland Bus Station,15:00,145,Standard
Camry,2019-03-10,,2019-03-05,Portland Bus Station,15:00,160,Standard
Altima,2019-03-04,Philadelphia,2019-03-01,30th Street Station,18:00,99,Standard
Civic,2019-03-04,Philadelphia,2019-03-01,PHL International Airport,18:00,87,Standard
Corolla,2019-03-04,Philadelphia,2019-03-01,Intercity Terminal,18:00,84,Standard
Cruze,2019-03-04,Philadelphia,2019-03-01,PHL International Airport,18:00,90,Standard
Elantra,2019-03-04,Philadelphia,2019-03-01,Intercity Terminal,18:00,87,Standard
Fusion,2019-03-04,Philadelphia,2019-03-01,PHL International Airport,18:00,93,Standard
Prius,2019-03-04,Philadelphia,2019-03-01,Intercity Terminal,18:00,84,Standard
Sentra,2019-03-04,Philadelphia,2019-03-01,30th Street Station,18:00,81,Standard
Altima,2019-03-04,,2019-03-01,30th Street Station,18:00,99,Standard
Accord,2019-03-13,New York,2019-03-12,Grand Central Station,11:00,28,Standard
Altima,2019-03-13,New York,2019-03-12,Port Authority Station,11:00,33,Standard
Camry,2019-03-13,New York,2019-03-12,JFK International Airport,11:00,35,Standard
Civic,2019-03-13,New York,2019-03-12,JFK International Airport,11:00,32,Standard
Corolla,2019-03-13,New York,2019-03-12,Grand Central Station,11:00,23,Standard
Elantra,2019-03-13,New York,2019-03-12,Port Authority Station,11:00,26,Standard
Prius,2019-03-13,New York,2019-03-12,Port Authority Station,11:00,29,Standard
Camry,2019-03-13,,2019-03-12,JFK International Airport,11:00,35,Standard
Camry,2019-03-13,Los Angeles,2019-03-08,LAX International Airport,15:00,175,Standard
Civic,2019-03-13,Los Angeles,2019-03-08,Union Station,15:00,165,Standard
Corolla,2019-03-13,Los Angeles,2019-03-08,LAX International Airport,15:00,190,Standard
Elantra,2019-03-13,Los Angeles,2019-03-08,LAX International Airport,15:00,160,Standard
Fusion,2019-03-13,Los Angeles,2019-03-08,LAX International Airport,15:00,140,Standard
Camry,2019-03-13,,2019-03-08,LAX International Airport,15:00,175,Standard
Accord,2019-03-09,Chicago,2019-03-05,O'Hare International Airport,15:00,128,Standard
Altima,2019-03-09,Chicago,2019-03-05,O'Hare International Airport,15:00,128,Standard
Fusion,2019-03-09,Chicago,2019-03-05,Chicago Union Station,15:00,132,Standard
Prius,2019-03-09,Chicago,2019-03-05,O'Hare International Airport,15:00,132,Standard
Sentra,2019-03-09,Chicago,2019-03-05,Chicago Union Station,15:00,132,Standard
Accord,2019-03-09,,2019-03-05,O'Hare International Airport,15:00,128,Standard
Camry,2019-03-04,Los Angeles,2019-03-03,LAX International Airport,14:00,38,Standard
Civic,2019-03-04,Los Angeles,2019-03-03,Union Station,14:00,27,Standard
Corolla,2019-03-04,Los Angeles,2019-03-03,LAX International Airport,14:00,29,Standard
Cruze,2019-03-04,Los Angeles,2019-03-03,Union Station,14:00,34,Standard
Elantra,2019-03-04,Los Angeles,2019-03-03,LAX International Airport,14:00,31,Standard
Fusion,2019-03-04,Los Angeles,2019-03-03,LAX International Airport,14:00,27,Standard
Bolt,2019-03-05,Los Angeles,2019-03-03,LAX International Airport,14:00,56,Compact
Fit,2019-03-05,Los Angeles,2019-03-03,LAX International Airport,14:00,54,Compact
GTI,2019-03-05,Los Angeles,2019-03-03,LAX International Airport,14:00,42,Compact
Golf,2019-03-05,Los Angeles,2019-03-03,LAX International Airport,14:00,58,Compact
Bolt,2019-03-05,,2019-03-03,LAX International Airport,14:00,56,Compact
Camry,2019-03-06,Los Angeles,2019-03-01,LAX International Airport,13:30,145,Standard
Civic,2019-03-06,Los Angeles,2019-03-01,Union Station,13:30,160,Standard
Corolla,2019-03-06,Los Angeles,2019-03-01,LAX International Airport,13:30,185,Standard
Elantra,2019-03-06,Los Angeles,2019-03-01,LAX International Airport,13:30,185,Standard
Fusion,2019-03-06,Los Angeles,2019-03-01,LAX International Airport,13:30,150,Standard
Camry,2019-03-06,,2019-03-01,LAX International Airport,13:30,145,Standard
Altima,2019-03-07,New York,2019-03-01,Port Authority Station,12:30,162,Standard
Camry,2019-03-07,New York,2019-03-01,JFK International Airport,12:30,186,Standard
Corolla,2019-03-07,New York,2019-03-01,JFK International Airport,12:30,204,Standard
Elantra,2019-03-07,New York,2019-03-01,Port Authority Station,12:30,174,Standard
Prius,2019-03-07,New York,2019-03-01,Port Authority Station,12:30,156,Standard
Altima,2019-03-07,,2019-03-01,Port Authority Station,12:30,162,Standard
Bolt,2019-03-14,New York,2019-03-13,Port Authority Station,10:30,28,Compact
Cooper,2019-03-14,New York,2019-03-13,JFK International Airport,10:30,33,Compact
Forte,2019-03-14,New York,2019-03-13,Port Authority Station,10:30,22,Compact
Golf,2019-03-14,New York,2019-03-13,Port Authority Station,10:30,23,Compact
Leaf,2019-03-14,New York,2019-03-13,Port Authority Station,10:30,25,Compact
Bolt,2019-03-14,,2019-03-13,Port Authority Station,10:30,28,Compact
Bolt,2019-03-13,Los Angeles,2019-03-09,LAX International Airport,16:30,140,Compact
Fit,2019-03-13,Los Angeles,2019-03-09,LAX International Airport,16:30,108,Compact
GTI,2019-03-13,Los Angeles,2019-03-09,LAX International Airport,16:30,132,Compact
Golf,2019-03-13,Los Angeles,2019-03-09,LAX International Airport,16:30,108,Compact
Bolt,2019-03-13,,2019-03-09,LAX International Airport,16:30,140,Compact
Camry,2019-03-14,Atlanta,2019-03-09,Hartsfield-Jackson International Airport,13:00,165,Standard
Cruze,2019-03-14,Atlanta,2019-03-09,Hartsfield-Jackson International Airport,13:00,170,Standard
Prius,2019-03-14,Atlanta,2019-03-09,Peachtree Station,13:00,150,Standard
Sentra,2019-03-14,Atlanta,2019-03-09,Hartsfield-Jackson International Airport,13:00,150,Standard
Camry,2019-03-14,,2019-03-09,Hartsfield-Jackson International Airport,13:00,165,Standard
Equinox,2019-03-03,Atlanta,2019-03-01,Peachtree Station,15:00,78,Full-size
Rogue,2019-03-03,Atlanta,2019-03-01,Hartsfield-Jackson International Airport,15:00,80,Full-size
Equinox,2019-03-03,,2019-03-01,Peachtree Station,15:00,78,Full-size
Cherokee,2019-03-10,New York,2019-03-09,Grand Central Station,14:00,35,Full-size
Equinox,2019-03-10,New York,2019-03-09,Port Authority Station,14:00,44,Full-size
Escape,2019-03-10,New York,2019-03-09,JFK International Airport,14:00,47,Full-size
Forester,2019-03-10,New York,2019-03-09,Grand Central Station,14:00,46,Full-size
Tucson,2019-03-10,New York,2019-03-09,Port Authority Station,14:00,44,Full-size
Cherokee,2019-03-11,New York,2019-03-09,Grand Central Station,14:00,88,Full-size
Equinox,2019-03-11,New York,2019-03-09,Port Authority Station,14:00,88,Full-size
Escape,2019-03-11,New York,2019-03-09,JFK International Airport,14:00,80,Full-size
Forester,2019-03-11,New York,2019-03-09,Grand Central Station,14:00,70,Full-size
Equinox,2019-03-11,,2019-03-09,Port Authority Station,14:00,88,Full-size
Altima,2019-03-14,New York,2019-03-13,Port Authority Station,09:00,29,Standard
Elantra,2019-03-14,New York,2019-03-13,Port Authority Station,09:00,25,Standard
Prius,2019-03-14,New York,2019-03-13,Port Authority Station,09:00,36,Standard
Altima,2019-03-14,,2019-03-13,Port Authority Station,09:00,29,Standard
Accord,2019-03-04,Vancouver,2019-03-01,YVR International Airport,16:30,102,Standard
Altima,2019-03-04,Vancouver,2019-03-01,YVR International Airport,16:30,99,Standard
Corolla,2019-03-04,Vancouver,2019-03-01,YVR International Airport,16:30,96,Standard
Cruze,2019-03-04,Vancouver,2019-03-01,Pacific Central Station,16:30,93,Standard
Elantra,2019-03-04,Vancouver,2019-03-01,YVR International Airport,16:30,96,Standard
Prius,2019-03-04,Vancouver,2019-03-01,Pacific Central Station,16:30,69,Standard
Sentra,2019-03-04,Vancouver,2019-03-01,Pacific Central Station,16:30,96,Standard
Accord,2019-03-04,,2019-03-01,YVR International Airport,16:30,102,Standard
Accord,2019-03-13,New York,2019-03-10,Grand Central Station,12:00,81,Standard
Altima,2019-03-13,New York,2019-03-10,Port Authority Station,12:00,105,Standard
Camry,2019-03-13,New York,2019-03-10,JFK International Airport,12:00,72,Standard
Civic,2019-03-13,New York,2019-03-10,JFK International Airport,12:00,117,Standard
Corolla,2019-03-13,New York,2019-03-10,Grand Central Station,12:00,99,Standard
Elantra,2019-03-13,New York,2019-03-10,Port Authority Station,12:00,93,Standard
Prius,2019-03-13,New York,2019-03-10,Port Authority Station,12:00,81,Standard
Altima,2019-03-13,,2019-03-10,Port Authority Station,12:00,105,Standard
Camry,2019-03-11,Atlanta,2019-03-10,Hartsfield-Jackson International Airport,16:30,30,Standard
Cruze,2019-03-11,Atlanta,2019-03-10,Hartsfield-Jackson International Airport,16:30,34,Standard
Prius,2019-03-11,Atlanta,2019-03-10,Peachtree Station,16:30,31,Standard
Sentra,2019-03-11,Atlanta,2019-03-10,Hartsfield-Jackson International Airport,16:30,33,Standard
Camry,2019-03-11,,2019-03-10,Hartsfield-Jackson International Airport,16:30,30,Standard
Accord,2019-03-05,Sacramento,2019-03-03,SMF International Airport,15:30,74,Standard
Camry,2019-03-05,Sacramento,2019-03-03,SMF International Airport,15:30,76,Standard
Civic,2019-03-05,Sacramento,2019-03-03,SMF International Airport,15:30,74,Standard
Corolla,2019-03-05,Sacramento,2019-03-03,Sacramento Valley Station,15:30,50,Standard
Fusion,2019-03-05,Sacramento,2019-03-03,SMF International Airport,15:30,68,Standard
Accord,2019-03-05,,2019-03-03,SMF International Airport,15:30,74,Standard
Bolt,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,84,Compact
Camry,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,136,Standard
Cherokee,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,148,Full-size
Corolla,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,132,Standard
Elantra,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,112,Standard
Equinox,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,200,Full-size
Fit,2019-03-05,San Jose,2019-03-01,SJC International Airport,13:00,100,Compact
