city,cuisine,has_live_music,phone_number,price_range,restaurant_name,serves_alcohol,street_address,date,party_size,time
Livermore,Barbecue,TRUE,925-961-1300,moderate,Sauced Bbq & Spirits,TRUE,2300 First Street #120,,,
Yountville,French,FALSE,707-944-0103,expensive,Bistro Jeanty,FALSE,6510 Washington Street,,,
Yountville,French,FALSE,707-944-8037,expensive,Bouchon Bistro,FALSE,6534 Washington Street,,,
Rohnert Park,Seafood,FALSE,707-586-3607,moderate,Olive Garden Italian Restaurant,TRUE,6430 Redwood Drive,,,
Oakland,Ethiopian,FALSE,510-547-5100,moderate,Asmara Restaurant,FALSE,5020 Telegraph Avenue,,,
Napa,Barbecue,FALSE,707-224-6600,moderate,The Q Restaurant & Bar,TRUE,3900 Bel Aire Plaza D,,,
Berkeley,Noodle,FALSE,510-524-1677,moderate,Kirin Restaurant,TRUE,1767 Solano Avenue,,,
Berkeley,Greek,FALSE,510-559-8769,moderate,Troy Greek Cuisine,FALSE,1843 Solano Avenue,,,
San Francisco,Asian,FALSE,415-834-5555,inexpensive,Saucy Asian,FALSE,3801 17th Street,,,
Vallejo,Asian,FALSE,707-645-2008,moderate,China Wok,FALSE,512 Sacramento Street,,,
Oakland,Barbecue,FALSE,510-654-2000,moderate,Bowl'd Bbq,FALSE,4869 Telegraph Avenue,,,
San Ramon,Japanese,FALSE,925-820-2883,moderate,Senro Sushi,FALSE,2475 San Ramon Valley Boulevard,,,
Vacaville,Tex-Mex,FALSE,707-449-8072,moderate,Chili's Grill & Bar,TRUE,2001 Harbison Drive,,,
San Jose,American,FALSE,408-578-0643,moderate,Marie Callender's,FALSE,620 Blossom Hill Road,,,
Union City,Tex-Mex,FALSE,510-675-9810,moderate,Chili's Grill & Bar,TRUE,32120 Dyer Street,,,
Sebastopol,Japanese,FALSE,707-823-3778,moderate,Sushi Hana,FALSE,6930 Burnett Street,,,
Morgan Hill,Mexican,FALSE,408-779-9740,moderate,Sinaloa Cafe.,FALSE,17535 Monterey Road,,,
Emeryville,Polynesian,TRUE,510-653-3400,expensive,Trader Vic's Emeryville,TRUE,9 Anchor Drive,,,
San Francisco,Pho,FALSE,415-202-6991,moderate,Green Papaya,TRUE,825 Mission Street,,,
Brentwood,Indian,FALSE,925-240-1466,moderate,Kathmandu Bombay Clay Pit,FALSE,3130 Balfour Road,,,
Newark,American,FALSE,510-445-0660,moderate,Chuck E. Cheese's,TRUE,39839 Mowry School Road,,,
Santa Clara,Indian,FALSE,408-380-4143,expensive,The Yellow Chilli By Chef Sanjeev Kapoor,FALSE,3555 Monroe Street Suite 80,,,
San Jose,Italian,FALSE,408-246-4605,moderate,Tony & Alba's Pizza And Pasta,TRUE,3137 Stevens Creek Boulevard,,,
Martinez,Sandwich,TRUE,925-370-1633,inexpensive,Mcdonald's,FALSE,1021 Arnold Drive,,,
Daly City,Asian,FALSE,650-878-8833,moderate,Tai Yuan Seafood Restaurant,FALSE,King Plaza Center,,,
Alameda,Taco,FALSE,510-769-9110,moderate,La Penca Azul,TRUE,1440 Park Street,,,
San Francisco,Italian,FALSE,415-795-3040,moderate,Montesacro Pinseria Sf,TRUE,510 Stevenson Street,,,
Oakland,Taiwanese,FALSE,510-922-8032,moderate,Dragon Gate,FALSE,300 Broadway,,,
El Cerrito,Breakfast,TRUE,510-232-2121,inexpensive,Mcdonald's,FALSE,11821 San Pablo Avenue,,,
Sebastopol,Japanese,FALSE,707-824-9886,moderate,Sushi Tozai,FALSE,7531 Healdsburg Avenue,,,
San Rafael,Sandwich,TRUE,415-507-0482,inexpensive,Mcdonald's,FALSE,190 Merrydale Road,,,
Mountain View,Seafood,FALSE,650-964-3321,expensive,Le Petit Bistro,FALSE,1405 West El Camino Real,,,
San Leandro,Barbecue,FALSE,510-357-7776,moderate,Emil Villa's Hickory Pit - San Leandro,FALSE,1800 East 14th Street,,,
Petaluma,French,FALSE,707-981-8159,expensive,Crocodile | French Cuisine,TRUE,140 2nd Street #100,,,
Napa,Asian,FALSE,707-501-4444,moderate,Eiko's Sushi,FALSE,1300 1st Street #385,,,
San Francisco,Thai,FALSE,415-567-1751,moderate,My Ivy,FALSE,1901 Divisadero Street,,,
Redwood City,Asian,FALSE,650-483-8881,moderate,Crouching Tiger Restaurant,FALSE,2644 Broadway,,,
San Rafael,Nepalese,FALSE,415-459-3315,moderate,Napoli Pizza-taste Of The Himalayas,FALSE,869 4th Street,,,
San Jose,Breakfast,TRUE,408-238-4321,inexpensive,Mcdonald's,FALSE,3221 South White Road,,,
San Francisco,American,FALSE,415-431-6647,moderate,Noir Lounge,TRUE,581 Hayes Street,,,
San Francisco,Japanese,FALSE,415-775-7644,moderate,Sakana Sushi Bar & Grill,FALSE,605 Post Street,,,
San Francisco,Chinese,FALSE,415-753-5678,moderate,Xiao Loong Restaurant,FALSE,250 West Portal Avenue,,,
Healdsburg,Chinese,FALSE,707-395-0023,moderate,8 Dragons Restaurant,FALSE,1047 Vine Street,,,
San Jose,Japanese,FALSE,408-223-2497,moderate,Truya Sushi,FALSE,3255 South White Road,,,
San Francisco,Thai,FALSE,415-643-5893,inexpensive,Regent Thai,FALSE,1700 Church Street,,,
San Francisco,Seafood,FALSE,415-359-1388,moderate,Sushi Rapture,TRUE,1400 Leavenworth Street,,,
San Francisco,French,FALSE,415-474-6070,moderate,Rue Lepic French Restaurant,FALSE,900 Pine Street,,,
San Jose,French,FALSE,480-280-1818,moderate,Seven Restaurant & Lounge,TRUE,754 The Alameda,,,
San Francisco,American,FALSE,415-771-7709,moderate,Gibson,TRUE,111 Mason Street,,,
San Rafael,Vegan,FALSE,415-454-6887,moderate,Lotus Chaat And Spices,TRUE,1559 4th Street,,,
San Francisco,French,FALSE,415-776-5577,very expensive,La Folie,FALSE,2316 Polk Street,,,
Novato,American,FALSE,415-883-9125,moderate,Wildfox Restaurant,FALSE,225 Alameda del Prado,,,
Redwood City,Asian,FALSE,650-948-7727,inexpensive,Suraj Indian Cuisine,TRUE,2550 El Camino Real,,,
Concord,Thai,FALSE,925-524-0768,moderate,Bronze Buddha,FALSE,5434 Ygnacio Valley Road #90,,,
Santa Rosa,California,FALSE,707-545-4300,moderate,The Pullman Kitchen,FALSE,205 5th Street,,,
San Francisco,Chinese,FALSE,415-242-1006,moderate,May Lee Chinese Restaurant,FALSE,San Francisco,,,
San Francisco,Korean,FALSE,415-541-4949,expensive,Yank Sing,FALSE,49 Stevenson Street,,,
San Francisco,American,FALSE,415-956-6900,moderate,Georges,TRUE,415 Sansome Street # 1,,,
Sausalito,Seafood,FALSE,415-332-9551,expensive,Scoma's Of Sausalito,TRUE,588 Bridgeway,,,
Novato,Mexican,TRUE,415-883-6292,moderate,Maya Palenque Restaurant,TRUE,349 Enfrente Road,,,
San Francisco,Buffet,FALSE,415-682-4578,moderate,Fiery Hot Pot Buffet,FALSE,1626 Taraval,,,
San Francisco,Italian,FALSE,415-626-1250,moderate,The Sausage Factory,FALSE,517 Castro Street,,,
Belmont,Salad,TRUE,650-592-6833,inexpensive,Mcdonald's,TRUE,522 El Camino Real,,,
San Francisco,American,FALSE,415-431-6268,moderate,Namu Gaji,TRUE,499 Dolores Street,,,
Millbrae,Steakhouse,FALSE,650-742-1003,moderate,Bashamichi Steak And Seafood,FALSE,1390 El Camino Real,,,
Danville,California,FALSE,925-362-3665,moderate,Danville Harvest,FALSE,500 Hartz Avenue,,,
San Jose,Chinese,FALSE,408-243-8868,moderate,Soong Soong,FALSE,3680 Stevens Creek Boulevard,,,
Mountain View,Seafood,FALSE,650-941-2117,inexpensive,Masa's Sushi,TRUE,400 San Antonio Road,,,
Daly City,Italian,FALSE,415-468-5300,moderate,Papa Ray's Pizza,FALSE,2731 Geneva Avenue,,,
Pleasanton,Seafood,FALSE,925-469-9060,moderate,Zakuro Japanese Bistro And Sushi Bar,TRUE,6700 Santa Rita Road Suite A,,,
Albany,Japanese,FALSE,510-524-4700,moderate,Sumo Japanese Restaurant,TRUE,2009 977,,,
Berkeley,Mexican,FALSE,510-926-6300,moderate,Comal,TRUE,2020 Shattuck Avenue,,,
Palo Alto,Vietnamese,FALSE,650-325-8500,expensive,Tamarine Restaurant & Gallery,TRUE,546 University Avenue,,,
Vacaville,Sandwich,TRUE,707-449-6477,inexpensive,Mcdonald's,FALSE,990 Alamo Drive,,,
San Francisco,Seafood,TRUE,415-872-7187,moderate,Shido Sushi Bar & Grill,FALSE,1655 Market Street,,,
San Francisco,Japanese,FALSE,415-829-7668,inexpensive,There Sushi Bar & Restaurant,TRUE,393 Bay Street,,,
Half Moon Bay,Italian,FALSE,650-726-5125,moderate,Pasta Moon,FALSE,315 Main Street C,,,
Milpitas,Barbecue,FALSE,408-955-0228,moderate,Gen Korean Bbq House,TRUE,190 Barber Lane,,,
San Jose,American,TRUE,408-292-0776,inexpensive,Mcdonald's,FALSE,898 South Bascom Avenue,,,
Hayward,Thai,FALSE,510-581-6706,moderate,Siam Palace Thai Cuisine,FALSE,22545 Foothill Boulevard,,,
San Jose,American,FALSE,669-234-5600,moderate,Uncle Buck's Fish Bowl And Grill,FALSE,5160 Cherry Avenue,,,
Lafayette,Asian,FALSE,925-283-8883,moderate,Amarin Thai Cuisine,FALSE,3555 Mount Diablo Boulevard,,,
Lafayette,Peruvian,FALSE,925-298-5668,moderate,Barranco Cocina Peruana,TRUE,3596 Mount Diablo Boulevard,,,
San Francisco,Brunch,TRUE,415-392-3434,expensive,Top Of The Mark,TRUE,999 California Street,,,
San Francisco,French,FALSE,415-546-6128,moderate,Mathilde French Bistro,TRUE,315 5th Street,,,
Santa Rosa,Mexican,FALSE,707-571-1082,moderate,Chevys Fresh Mex,FALSE,24 4th Street,,,
Berkeley,Sichuan,FALSE,510-845-5807,inexpensive,Chengdu Style Restaurant,FALSE,2600 Bancroft Way,,,
San Francisco,Brunch,FALSE,(415) 284-9922,expensive,Waterbar Restaurant,TRUE,399 The Embarcadero,,,
San Francisco,Sushi,FALSE,415-355-1328,moderate,Umi,FALSE,1328 18th Street,,,
Napa,Brazilian,FALSE,707-255-5121,expensive,Galpao Gaucho Brazilian Steakhouse,TRUE,1990 Trower Avenue,,,
Oakland,Japanese,FALSE,510-658-7273,moderate,Kansai,FALSE,4345 Telegraph Avenue,,,
Oakland,Japanese,FALSE,510-922-8619,moderate,Noodle Theory Provisions,TRUE,5849 San Pablo Avenue,,,
Oakland,Japanese,FALSE,510-530-8564,moderate,Ramen And Sushi (nama Japanese Cuisine),TRUE,3400 Fruitvale Avenue,,,
Oakland,Japanese,FALSE,510-271-1888,moderate,Shinmai,TRUE,1825-3 San Pablo Avenue,,,
Oakland,Take-out,FALSE,510-563-3842,moderate,Chili's Grill & Bar,TRUE,One Airport Drive Box 39,,,
San Francisco,Thai,FALSE,415-874-9661,moderate,Lers Ros Thai,TRUE,307 Hayes Street,,,
San Francisco,Thai,FALSE,415-536-3266,moderate,Ozone Thai Restaurant And Lounge,TRUE,598 2nd Street,,,
San Francisco,Thai,FALSE,415-566-5311,moderate,Thai Cottage Restaurant,TRUE,4041 Judah Street,,,
San Francisco,American,TRUE,415-956-2013,moderate,Hard Rock Cafe,TRUE,39 Pier #256,,,
San Francisco,American,TRUE,415-392-9280,expensive,Hillstone,FALSE,1800 Montgomery Street,,,
San Francisco,American,TRUE,415-384-9365,moderate,Mr. Tipple's Recording Studio,TRUE,39 Fell Street,,,
San Francisco,American,TRUE,415-829-2642,moderate,Pa'ina Restaurant & Lounge,TRUE,1865 Post Street,,,
San Francisco,American,TRUE,415-386-8439,moderate,Park Chalet Coastal Beer Garden,TRUE,1000 Great Highway,,,
San Francisco,American,TRUE,415-252-1369,moderate,Sauce,TRUE,131 Gough Street,,,
Oakland,Spanish,FALSE,510-893-0174,expensive,Duende,FALSE,468 19th Street,,,
Berkeley,European,FALSE,510-649-9718,moderate,Luca Cucina Italiana,FALSE,2057 San Pablo Avenue,,,
San Jose,French,FALSE,408-289-1960,expensive,Emile's,TRUE,545 South 2nd Street,,,
San Jose,French,FALSE,408-296-3730,expensive,Le Papillon,FALSE,410 Saratoga Avenue,,,
San Jose,French,FALSE,415-927-3331,expensive,Left Bank,FALSE,377 Santana Row #1100,,,
San Jose,Italian,FALSE,408-292-7030,expensive,San Jose Original Joe's,TRUE,301 South 1st Street,,,
San Jose,Italian,FALSE,408-380-0040,moderate,Tomatina,TRUE,5245 Prospect Road,,,
Palo Alto,Thai,FALSE,650-812-0139,moderate,Siam Fine Thai Cuisine,FALSE,3924 El Camino Real,,,
Palo Alto,Thai,FALSE,650-323-7700,moderate,Thaiphoon Restaurant,FALSE,543 Emerson Street,,,
San Francisco,American,FALSE,415-793-9016,inexpensive,Chaparral,FALSE,471 Haight Street,,,
San Francisco,American,FALSE,415-908-7522,inexpensive,Educated Palate Restaurant,FALSE,88 4th Street,,,
San Francisco,American,FALSE,415-549-3765,inexpensive,Flore On Market,TRUE,2298 Market Street,,,
San Francisco,American,FALSE,415-248-2475,inexpensive,Luques Restaurant & Bar,TRUE,433 Powell Street,,,
San Francisco,American,FALSE,415-341-1080,inexpensive,Urban Putt,FALSE,1096 South Van Ness Avenue,,,
Oakland,Korean,FALSE,510-250-9988,moderate,Azit,FALSE,4390 Telegraph Avenue A,,,
Oakland,Korean,FALSE,510-834-5757,moderate,Gogi Time,TRUE,2600 Telegraph Avenue,,,
Oakland,Korean,FALSE,510-444-7658,moderate,Jong Ga House,FALSE,372 Grand Avenue,,,
Union City,Halal,FALSE,510-471-0357,moderate,Peshawari Kababs,FALSE,33330 Alvarado-Niles Road,,,
Oakland,Cambodian,FALSE,510-482-8989,moderate,Phnom Penh Restaurant,TRUE,3912 MacArthur Boulevard,,,
San Francisco,Mexican,FALSE,415-649-6077,moderate,Tacolicious,TRUE,741 Valencia Street,,,
San Francisco,Mexican,FALSE,415-752-9274,moderate,Tia Margarita,TRUE,300 19th Avenue,,,
Menlo Park,Barbecue,FALSE,650-473-6458,moderate,Juban Yakiniku House,FALSE,712 Santa Cruz Avenue,,,
Antioch,Chinese,FALSE,925-753-1763,moderate,Double Dragon,FALSE,2621 Somersville Road,,,
Antioch,Chinese,FALSE,925-777-1883,moderate,Tao San Jin,FALSE,5867 Lone Tree Way,,,
Redwood City,Mexican,FALSE,650-368-7224,inexpensive,Taqueria Y Carniceria Apatzingan 2,FALSE,739 Chestnut Street,,,
Union City,Mexican,FALSE,510-675-9620,moderate,Chevys Fresh Mex,FALSE,31100 Courthouse Drive,,,
Union City,Mexican,TRUE,510-471-4525,moderate,Mexico Lindo,FALSE,33306 Alvarado-Niles Road,,,
Sebastopol,Gastropub,FALSE,707-861-3825,moderate,Gypsy Cafe,TRUE,162 North Main Street,,,
Vallejo,Mexican,FALSE,707-644-4063,moderate,Chevys Fresh Mex,FALSE,157 Plaza Drive,,,
Hayward,Japanese,FALSE,510-887-0166,moderate,Sushi Ichimoto,FALSE,888 West A Street,,,
Hayward,Japanese,FALSE,510-259-1422,moderate,Takumi Sushi Bar & Grill,TRUE,20413 Hesperian Boulevard,,,
Hayward,Japanese,FALSE,510-940-3800,moderate,Tomodachi Sushi Bistro Restaurant,FALSE,24123 Hesperian Boulevard,,,
Napa,Vegan,FALSE,707-253-8880,moderate,Mango On Main ( A.k.a.mini Mango Thai Bistro),TRUE,1142 Main Street,,,
San Francisco,Sandwich,FALSE,415-551-7332,moderate,Elmira Rosticceria,FALSE,154 McAllister Street,,,
San Francisco,Sandwich,TRUE,415-362-1082,inexpensive,Mcdonald's,FALSE,441 Sutter Street,,,
San Francisco,Sandwich,FALSE,415-525-3799,inexpensive,V-105,FALSE,105 Valencia Street,,,
San Francisco,Sandwich,FALSE,415-787-3354,moderate,Wise Sons Jewish Delicatessen,FALSE,3150 24th Street,,,
Petaluma,Sushi,FALSE,707-773-3232,moderate,Kabuki Japanese Restaurant,FALSE,17 Petaluma Boulevard North,,,
Petaluma,Sushi,FALSE,707-781-9695,moderate,Paradise Sushi & Grill,FALSE,20 East Washington Street,,,
San Leandro,English,FALSE,510-357-3571,moderate,The Englander Sports Pub & Restaurant,TRUE,101 Parrott Street,,,
San Francisco,Brasserie,FALSE,415-777-1413,expensive,Marlowe,FALSE,500 Brannan Street,,,
San Francisco,Indian,FALSE,415-525-4174,expensive,Rooh,TRUE,333 Brannan Street #150,,,
South San Francisco,Thai,FALSE,650-952-5279,moderate,Thai Satay Restaurant & Bar,FALSE,265 Grand Avenue,,,
South San Francisco,Thai,FALSE,650-873-8341,moderate,White Elephant Restaurant,FALSE,146 Hazelwood Drive,,,
Hayward,Thai,FALSE,510-278-4224,moderate,Chai Thai Noodles,FALSE,20955 Mission Boulevard,,,
Hayward,Thai,FALSE,510-266-0400,moderate,Elephant Bar Restaurant,FALSE,24177 Southland Drive,,,
Walnut Creek,Greek,FALSE,925-891-4700,moderate,Opa Authentic Greek Cuisine Walnut Creek,FALSE,1532 North Main Street,,,
Daly City,Korean,FALSE,650-755-8128,moderate,Dim Sum King,FALSE,99 Skyline Plaza,,,
Mountain View,Japanese,FALSE,650-386-6821,moderate,Bushido,FALSE,156 Castro Street,,,
Mountain View,Japanese,FALSE,650-965-8301,moderate,Gochi Japanese Fusion Tapas,FALSE,1943 West El Camino Real,,,
Mountain View,Japanese,FALSE,650-988-8686,moderate,Hanabi Sushi,FALSE,1040 North Rengstorff Avenue,,,
Mountain View,Japanese,FALSE,650-903-9668,moderate,Niji Sushi,FALSE,743 West Dana Street,,,
Mountain View,Japanese,FALSE,650-428-0888,moderate,Ramen Izakaya Yu-gen,FALSE,152 Castro Street,,,
Mountain View,Japanese,FALSE,650-961-9086,moderate,Rumble Fish,TRUE,357 Castro Street #3a,,,
Mountain View,Japanese,FALSE,650-965-8898,moderate,Sushi 85,FALSE,1350 Grant Road,,,
Mountain View,Japanese,FALSE,650-948-8388,moderate,Sushi 88 & Ramen,TRUE,506 Showers Drive,,,
Sunnyvale,Mediterranean,FALSE,408-685-2269,moderate,Obed,FALSE,911 East Duane Avenue,,,
Sunnyvale,Mediterranean,FALSE,408-735-9971,moderate,Taverna Bistro,FALSE,133 South Murphy Avenue,,,
Foster City,Cantonese,FALSE,650-577-1832,moderate,Cooking Papa,FALSE,949A Edgewater Boulevard,,,
Los Gatos,Seafood,FALSE,408-395-1611,expensive,Steamer's Grillhouse,FALSE,31 University Avenue,,,
San Rafael,Gastropub,FALSE,415-295-7929,moderate,The State Room,TRUE,1132 4th Street,,,
Redwood City,Thai,FALSE,650-556-9966,moderate,Erawan Thai Restaurant,TRUE,2639 Broadway,,,
Redwood City,Thai,FALSE,650-365-4079,moderate,Karakade Thai Cuisine,FALSE,593 Woodside Road G,,,
Redwood City,Thai,FALSE,650-365-2288,moderate,Thaibodia,FALSE,910 Woodside Road,,,
San Carlos,Asian,FALSE,650-593-1035,inexpensive,King Chuan,FALSE,1188 San Carlos Avenue,,,
Fremont,Hunan,FALSE,510-687-1222,moderate,Hunan Cuisine,FALSE,6004 Stevenson Boulevard,,,
San Leandro,Sandwich,TRUE,510-352-7722,inexpensive,Mcdonald's,FALSE,14823 East 14th Street,,,
Occidental,French,FALSE,707-874-2703,moderate,Bistro Des Copains,TRUE,3782 Bohemian Highway,,,
Tiburon,Seafood,TRUE,415-435-6802,moderate,Guaymas Restaurant,TRUE,5 Main Street,,,
Vacaville,Italian,FALSE,707-448-1600,moderate,Evelyn's Big Italian Pizzeria & Ristorante,TRUE,555 Main Street,,,
Vacaville,Italian,TRUE,707-447-5560,moderate,Fuso | Italian Restaurant,FALSE,535 Main Street,,,
Morgan Hill,Mediterranean,FALSE,408-782-5151,expensive,Odeum,FALSE,17500 Depot Street #180,,,
Walnut Creek,Mediterranean,FALSE,925-322-8671,moderate,Lokanta Grill & Bar,TRUE,1520 Locust Street,,,
Walnut Creek,Mediterranean,FALSE,925-933-1000,moderate,Taheri's Mediterranean Restaurant & Catering,FALSE,2999 Oak Road A,,,
Livermore,Seafood,FALSE,925-443-4100,moderate,Clay Oven,FALSE,2417 First Street,,,
Livermore,Seafood,FALSE,925-667-5891,inexpensive,El Charro Mexican Food & Cantina,FALSE,186 Maple Street,,,
Cupertino,Shanghai,FALSE,408-517-9812,moderate,Shanghai Garden,TRUE,20956 Homestead Road,,,
Danville,California,FALSE,925-820-9720,expensive,Bridges,FALSE,44 Church Street,,,
Danville,California,FALSE,925-820-6611,expensive,The Peasant & The Pear,FALSE,267 Hartz Avenue,,,
Los Gatos,American,FALSE,408-354-8118,moderate,California Cafe,FALSE,50 University Avenue #260,,,
Los Altos,French,FALSE,650-917-9030,very expensive,Ambience Restaurant,TRUE,132 State Street,,,
Los Gatos,Greek,FALSE,408-399-7417,moderate,Opa! Los Gatos,FALSE,27 North Santa Cruz Avenue,,,
Los Gatos,Thai,FALSE,408-442-5977,moderate,Coup De Thai,FALSE,137 North Santa Cruz Avenue,,,
Los Gatos,Thai,FALSE,408-354-2785,moderate,Thai Spice,TRUE,337 North Santa Cruz Avenue,,,
San Francisco,Japanese,FALSE,415-829-8291,expensive,Hinata Sushi,FALSE,810 Van Ness Avenue,,,
San Francisco,Japanese,FALSE,415-525-4750,expensive,Ichi Sushi,FALSE,3369 Mission Street,,,
San Francisco,Japanese,FALSE,415-567-3397,expensive,Okoze Sushi,FALSE,1207 Union Street,,,
San Francisco,Japanese,FALSE,415-882-1333,expensive,Ozumo,FALSE,161 Steuart Street,,,
San Jose,Taco,FALSE,415-649-6077,moderate,Tacolicious,TRUE,300 Santana Row,,,
Napa,Greek,FALSE,707-255-5599,moderate,Tarla Mediterranean Bar + Grill Napa Valley Restaurant,TRUE,"1480 First St Napa, Ca 94559",,,
Mill Valley,American,TRUE,415-383-0184,inexpensive,Mcdonald's,FALSE,600 Redwood Highway,,,
Mill Valley,American,FALSE,415-381-9000,moderate,Mountain Home Inn,FALSE,810 Panoramic Highway,,,
Redwood City,Seafood,FALSE,650-366-1688,moderate,Oh Baby Sushi,FALSE,2139 Roosevelt Avenue,,,
Dublin,Halal,FALSE,925-999-8820,moderate,Pamir Restaurant,FALSE,4288 Dublin Boulevard #111,,,
San Francisco,Italian,TRUE,415-885-8850,expensive,Zingari Ristorante + Jazz Bar,TRUE,501 Post Street,,,
Milpitas,Chinese,FALSE,408-922-6882,inexpensive,Perfect Chinese Food,FALSE,550 Barber Lane,,,
Point Reyes Station,Seafood,FALSE,415-663-1264,moderate,Due West,FALSE,10005 California 1,,,
Point Reyes Station,Seafood,TRUE,415-663-1515,moderate,Station House Cafe,TRUE,11180 California 1,,,
Concord,Thai,FALSE,925-692-1199,moderate,Mai Thai 2,FALSE,4710 Clayton Road,,,
San Jose,Portuguese,FALSE,408-926-9075,very expensive,Adega,FALSE,1614 Alum Rock Avenue,,,
Millbrae,Seafood,FALSE,650-697-4004,moderate,Little Whale Seafood,FALSE,716 Magnolia Avenue,,,
Millbrae,Seafood,FALSE,650-636-4105,inexpensive,One Piece Sushi,FALSE,108 Park Place,,,
Millbrae,Seafood,FALSE,650-697-9988,moderate,Zen Sushi Bistro,TRUE,420 Broadway,,,
San Carlos,Italian,FALSE,650-486-1539,moderate,Delizie,FALSE,1107 San Carlos Avenue,,,
San Carlos,Italian,FALSE,650-592-7749,moderate,La Tosca,TRUE,777 Laurel Street,,,
San Carlos,Italian,FALSE,650-453-3768,moderate,"Pranzi ""northern Italian Restaurant""",TRUE,777 Laurel Street,,,
San Carlos,Italian,FALSE,650-592-5886,moderate,Spasso,FALSE,769 Laurel Street,,,
Union City,Indian,FALSE,925-560-9310,moderate,Favorite Indian Restaurant,FALSE,1706 Decoto Road,,,
Union City,Indian,FALSE,510-471-6666,moderate,Kabila,FALSE,29286 Union City Boulevard,,,
Santa Rosa,Mediterranean,FALSE,707-568-7604,moderate,Monti's,FALSE,714 Village Court,,,
Oakland,Sandwich,TRUE,510-261-1424,inexpensive,Mcdonald's,TRUE,2520 East 12th Street,,,
Santa Rosa,Asian,FALSE,650-235-9339,moderate,Best Of Burma,FALSE,528 7th Street,,,
Santa Rosa,Asian,FALSE,707-526-0888,moderate,China Star,FALSE,2101 West College Avenue,,,
Santa Rosa,Asian,FALSE,707-545-8424,moderate,Khoom Lanna,FALSE,107 4th Street,,,
Livermore,American,TRUE,925-961-9090,inexpensive,Mcdonald's,FALSE,805 North Vasco Road,,,
Los Gatos,Mexican,FALSE,408-395-8578,moderate,Pedro's,FALSE,316 North Santa Cruz Avenue,,,
Los Gatos,Mexican,FALSE,408-884-8268,moderate,Zona Rosa Los Gatos,FALSE,81 West Main Street,,,
Mountain View,Asian,TRUE,650-969-7041,inexpensive,Happi House Famous Teriyaki,TRUE,286 West El Camino Real,,,
