departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
3/13/2019,12:40,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,48
3/13/2019,13:10,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,49
3/13/2019,15:30,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,44
3/13/2019,17:30,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,44
3/13/2019,17:40,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,47
3/13/2019,18:10,Fresno,Fresno Station,Economy extra,,Los Angeles,Union Station,47
3/12/2019,8:30,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,33
3/12/2019,9:50,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,31
3/12/2019,10:10,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,33
3/12/2019,10:20,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,34
3/12/2019,11:50,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,35
3/12/2019,14:00,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,31
3/12/2019,16:10,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,33
3/12/2019,17:30,New York,Port Authority Station,Economy extra,,Philadelphia,Intercity Terminal,33
3/10/2019,7:40,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/10/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/10/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,24
3/10/2019,10:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/10/2019,11:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,19
3/10/2019,12:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/10/2019,13:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,22
3/10/2019,13:20,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,25
3/10/2019,17:50,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,23
3/10/2019,18:00,San Francisco,Salesforce Transit Center,Economy,,Sacramento,Sacramento Valley Station,21
3/9/2019,7:40,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,76
3/9/2019,8:30,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,65
3/9/2019,9:50,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,69
3/9/2019,10:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,73
3/9/2019,11:40,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,63
3/9/2019,14:00,Sacramento,Sacramento Valley Station,Economy,,San Diego,Santa Fe Depot,73
3/4/2019,6:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,48
3/4/2019,6:30,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,50
3/4/2019,8:30,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,46
3/4/2019,9:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,52
3/4/2019,9:20,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,45
3/4/2019,9:50,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,53
3/4/2019,13:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,45
3/4/2019,16:10,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,53
3/4/2019,19:20,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,49
3/4/2019,19:30,Portland,Portland Bus Station,Flexible,,Seattle,King Street Station,51
3/13/2019,7:40,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,67
3/13/2019,8:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,68
3/13/2019,11:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,62
3/13/2019,12:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,75
3/13/2019,13:00,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,73
3/13/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,62
3/13/2019,18:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,55
3/13/2019,19:50,Anaheim,Anaheim Intermodal Center,Economy,,Sacramento,Sacramento Valley Station,61
3/12/2019,7:40,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,83
3/12/2019,8:30,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,83
3/12/2019,11:00,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,81
3/12/2019,12:50,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,87
3/12/2019,13:00,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,87
3/12/2019,13:30,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,90
3/12/2019,18:50,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,79
3/12/2019,19:50,Anaheim,Anaheim Intermodal Center,Flexible,,Sacramento,Sacramento Valley Station,93
3/2/2019,7:30,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,67
3/2/2019,10:20,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,69
3/2/2019,10:40,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,73
3/2/2019,10:50,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,69
3/2/2019,12:50,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,69
3/2/2019,13:00,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,79
3/2/2019,13:20,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,77
3/2/2019,19:40,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,69
3/1/2019,7:30,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,66
3/1/2019,10:20,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,72
3/1/2019,10:40,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,71
3/1/2019,10:50,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,70
3/1/2019,11:00,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,71
3/1/2019,12:50,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,62
3/1/2019,13:00,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,70
3/1/2019,13:20,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,69
3/1/2019,13:30,Las Vegas,Union Plaza,Economy,,Sacramento,Sacramento Valley Station,65
3/11/2019,6:40,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,29
3/11/2019,7:40,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,27
3/11/2019,8:40,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,25
3/11/2019,8:50,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,27
3/11/2019,10:10,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,28
3/11/2019,12:30,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,31
3/11/2019,14:00,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,25
3/11/2019,16:20,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,21
3/11/2019,19:10,Vancouver,Pacific Central Station,Economy,,Seattle,King Street Station,28
3/11/2019,7:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,45
3/11/2019,7:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,41
3/11/2019,11:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,43
3/11/2019,12:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,46
3/11/2019,14:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,46
3/11/2019,14:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,41
3/11/2019,14:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,40
3/11/2019,15:40,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,37
3/11/2019,16:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,38
3/11/2019,16:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,40
3/10/2019,6:50,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,49
3/10/2019,8:10,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,52
3/10/2019,10:20,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,45
3/10/2019,10:50,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,47
3/10/2019,16:30,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,50
3/10/2019,18:00,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,52
3/10/2019,18:20,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,56
3/10/2019,19:20,Vancouver,Pacific Central Station,Economy extra,,Portland,Portland Bus Station,51
3/12/2019,6:50,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,43
3/12/2019,8:10,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,36
3/12/2019,10:20,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,42
3/12/2019,10:50,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,38
3/12/2019,16:30,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,41
3/12/2019,18:00,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,41
3/12/2019,18:20,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,36
3/12/2019,19:20,Vancouver,Pacific Central Station,Economy,,Portland,Portland Bus Station,33
3/2/2019,10:50,San Francisco,Salesforce Transit Center,Economy,,Las Vegas,Union Plaza,58
3/2/2019,12:50,San Francisco,Salesforce Transit Center,Economy,,Las Vegas,Union Plaza,57
3/2/2019,14:40,San Francisco,Salesforce Transit Center,Economy,,Las Vegas,Union Plaza,54
3/2/2019,14:50,San Francisco,Salesforce Transit Center,Economy,,Las Vegas,Union Plaza,54
3/2/2019,15:50,San Francisco,Salesforce Transit Center,Economy,,Las Vegas,Union Plaza,56
3/2/2019,19:40,San Francisco,Salesforce Transit Center,Economy,,Las Vegas,Union Plaza,54
3/7/2019,14:00,Long Beach,Downtown Station,Economy extra,,Las Vegas,Union Plaza,48
3/7/2019,15:50,Long Beach,Downtown Station,Economy extra,,Las Vegas,Union Plaza,48
3/7/2019,18:00,Long Beach,Downtown Station,Economy extra,,Las Vegas,Union Plaza,46
3/7/2019,18:50,Long Beach,Downtown Station,Economy extra,,Las Vegas,Union Plaza,54
3/1/2019,7:00,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,23
3/1/2019,11:10,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,22
3/1/2019,13:30,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,22
3/1/2019,13:50,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,24
3/1/2019,15:00,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,22
3/1/2019,15:40,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,21
3/1/2019,15:50,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,23
3/1/2019,17:30,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,22
3/1/2019,18:30,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,24
3/1/2019,19:10,Anaheim,Anaheim Intermodal Center,Economy extra,,Los Angeles,Union Station,23
3/11/2019,7:00,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,33
3/11/2019,7:50,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,33
3/11/2019,9:00,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,37
3/11/2019,11:20,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,29
3/11/2019,12:20,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,32
3/11/2019,13:10,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,33
3/11/2019,13:30,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,35
3/11/2019,16:50,San Francisco,Salesforce Transit Center,Economy,,Fresno,Fresno Station,30
3/2/2019,13:50,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,53
3/2/2019,15:20,Sacramento,Sacramento Valley Station,Economy,,Long Beach,Downtown Station,52
3/5/2019,9:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,35
3/5/2019,10:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,31
3/5/2019,12:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,31
3/5/2019,14:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,33
3/5/2019,16:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,32
3/5/2019,17:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,37
3/5/2019,18:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,35
3/8/2019,9:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,32
3/8/2019,10:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,31
3/8/2019,12:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,34
3/8/2019,14:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,32
3/8/2019,16:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,32
3/8/2019,17:30,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,31
3/8/2019,18:20,Fresno,Fresno Station,Economy,,San Francisco,Salesforce Transit Center,28
3/10/2019,6:50,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,51
3/10/2019,7:00,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,55
3/10/2019,8:30,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,44
3/10/2019,10:20,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,54
3/10/2019,10:30,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,50
3/10/2019,19:00,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,49
3/10/2019,19:30,San Francisco,Salesforce Transit Center,Economy,,Long Beach,Downtown Station,50
3/10/2019,6:50,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,61
3/10/2019,7:00,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,65
3/10/2019,8:30,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,54
3/10/2019,10:20,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,64
3/10/2019,10:30,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,60
3/10/2019,19:00,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,59
3/10/2019,19:30,San Francisco,Salesforce Transit Center,Economy extra,,Long Beach,Downtown Station,60
3/1/2019,7:50,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,70
3/1/2019,8:50,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,73
3/1/2019,9:10,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,71
3/1/2019,10:30,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,69
3/1/2019,15:20,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,70
3/1/2019,16:30,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,67
3/1/2019,17:00,Long Beach,Downtown Station,Flexible,,San Francisco,Salesforce Transit Center,74
3/6/2019,7:30,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,33
3/6/2019,10:40,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,37
3/6/2019,12:40,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,40
3/6/2019,13:10,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,37
3/6/2019,15:30,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,39
3/6/2019,17:30,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,35
3/6/2019,17:40,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,40
3/6/2019,18:10,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,36
3/6/2019,19:20,Fresno,Fresno Station,Economy,,Los Angeles,Union Station,33
3/12/2019,8:00,San Francisco,Salesforce Transit Center,Economy,,Anaheim,Anaheim Intermodal Center,42
3/12/2019,10:10,San Francisco,Salesforce Transit Center,Economy,,Anaheim,Anaheim Intermodal Center,46
3/12/2019,11:40,San Francisco,Salesforce Transit Center,Economy,,Anaheim,Anaheim Intermodal Center,50
3/12/2019,11:50,San Francisco,Salesforce Transit Center,Economy,,Anaheim,Anaheim Intermodal Center,44
3/12/2019,14:00,San Francisco,Salesforce Transit Center,Economy,,Anaheim,Anaheim Intermodal Center,53
3/12/2019,16:40,San Francisco,Salesforce Transit Center,Economy,,Anaheim,Anaheim Intermodal Center,52
3/13/2019,7:10,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,57
3/13/2019,7:50,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,55
3/13/2019,11:20,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,56
3/13/2019,12:20,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,60
3/13/2019,14:00,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,63
3/13/2019,14:10,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,60
3/13/2019,14:50,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,63
3/13/2019,15:40,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,63
3/13/2019,16:00,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,60
3/13/2019,16:20,Fresno,Fresno Station,Flexible,,Las Vegas,Union Plaza,64
3/4/2019,7:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,39
3/4/2019,7:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,42
3/4/2019,11:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,38
3/4/2019,12:20,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,40
3/4/2019,14:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,37
3/4/2019,14:10,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,34
3/4/2019,14:50,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,32
3/4/2019,15:40,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,45
3/4/2019,16:00,Fresno,Fresno Station,Economy,,Las Vegas,Union Plaza,44
